"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.015164,17.027787,29.766066,34.292334,60.228127,290.181037
0.398335,14.712330,52.504214,54.526555,74.346471,2.367273
0.205170,30.419460,76.714474,82.525476,68.370273,0.822584
0.253660,98.083683,-59.499894,114.719860,-31.241996,0.869072
0.771226,71.649103,177.630941,191.536798,68.032854,1.624777
0.126231,149.738028,177.125612,231.937405,49.789570,0.301787
0.407026,174.205724,97.560150,199.663760,29.250064,1.305033
0.156585,132.669079,40.400304,138.684062,16.936508,0.672693
0.117948,85.039390,-1.042769,85.045783,-0.702537,0.279424
0.169791,247.695393,232.360455,339.623893,43.170362,0.346510
0.351166,382.132122,140.861889,407.267763,20.234941,0.638613
0.090455,98.146284,-158.521233,186.444830,-58.236838,0.211859
0.348422,350.074492,59.081076,355.024961,9.579379,0.689174
0.158949,257.906471,-31.392492,259.810001,-6.939929,0.460525
0.153871,64.316356,107.140417,124.962645,59.023621,0.522746
0.162945,158.994049,30.242473,161.844724,10.769654,0.611961
0.512557,58.009697,80.698586,99.385042,54.289756,1.388943
0.123710,133.031529,34.835867,137.517000,14.674086,0.286315
0.500168,159.804153,61.049859,171.068561,20.908319,0.910694
0.151670,187.257550,-66.152654,198.599003,-19.456835,0.289766
0.108249,58.793989,-75.376635,95.594823,-52.045668,0.155304
0.124797,216.360237,-1.765550,216.367440,-0.467536,0.160970
0.442440,113.731732,-14.263679,114.622683,-7.148434,0.436692
0.115588,122.669972,51.657626,133.103089,22.836475,0.104097
0.388066,149.454563,86.468885,172.665962,30.052087,0.354184
0.120759,269.705955,163.163312,315.219873,31.172571,0.146458
0.108407,500.788596,-68.854619,505.499927,-7.828648,0.089073
0.173741,436.892788,-968.019532,1062.043842,-65.709086,0.123972
0.438839,305.354571,-568.138031,644.997858,-61.743506,0.257848
0.121017,70.798846,-230.729595,241.347514,-72.941489,0.068999
0.347241,26.519472,-121.750359,124.605106,-77.711860,0.194689
0.113908,60.977157,-44.482321,75.477748,-36.110435,0.092426
0.099565,41.511662,16.557240,44.691837,21.744958,0.044072
0.112343,89.121891,282.789649,296.500754,72.507619,0.074726
0.286699,79.647185,87.890561,118.610391,47.816858,0.117559
0.116563,113.832470,-273.166707,295.935603,-67.377810,0.036143
0.283712,1072.239260,265.980538,1104.736474,13.931624,0.085735
0.141524,576.362001,-675.012792,887.600938,-49.507529,0.059336
0.110099,267.346029,-634.139974,688.191402,-67.140278,0.025915
0.116666,531.691899,605.814525,806.044363,48.728258,0.047485
0.256977,82.143021,-250.382150,263.512233,-71.836858,0.050782
0.100491,43.831376,-92.132211,102.027124,-64.557496,0.015420
0.240680,140.668321,-203.747209,247.589382,-55.378564,0.033468
0.106035,71.169063,-422.648894,428.599024,-80.441737,0.029802
0.100284,78.548125,60.558357,99.182269,37.631195,0.017479
0.105638,176.359362,231.753534,291.225557,52.729660,0.035562
0.226459,960.874621,100.275162,966.092720,5.957720,0.052240
0.102664,437.925138,225.534762,492.589439,27.248810,0.024637
0.214647,657.826385,3.565386,657.836047,0.310537,0.063237
0.112255,321.757079,203.778232,380.858485,32.347284,0.060073
