"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
0.000000,2.500616,162.452708,162.471953,89.118122,0.000000
0.000000,3.257602,215.445317,215.469944,89.133735,0.000000
0.000000,5.350222,347.465154,347.506343,89.117837,0.000000
0.000000,16.436694,537.457270,537.708547,88.248308,0.000000
0.000000,165.676846,955.099921,969.363026,80.159087,0.000000
0.000000,1055.550237,228.257549,1079.948060,12.202049,0.000000
0.000000,388.821899,245.607323,459.897191,32.279394,0.000000
0.000000,314.105629,441.372114,541.730273,54.562171,0.000000
0.000000,347.695690,592.939529,687.364225,59.612932,0.000000
0.000000,447.347419,716.591856,844.762453,58.024668,0.000000
0.000000,619.848691,785.106137,1000.301977,51.708576,0.000000
0.000000,837.458593,714.735060,1100.991871,40.479338,0.000000
0.000000,928.483655,461.627507,1036.909761,26.435844,0.000000
0.000000,761.530142,246.729646,800.502140,17.951908,0.000000
0.000000,524.152376,235.726704,574.719751,24.214848,0.000000
0.000000,356.778980,341.321077,493.752284,43.731517,0.000000
0.000000,259.167748,479.832406,545.350401,61.625569,0.000000
0.000000,205.459890,622.371538,655.408344,71.730694,0.000000
0.000000,178.185606,763.162076,783.687734,76.857829,0.000000
0.000000,168.138467,903.340112,918.854669,79.456207,0.000000
0.000000,171.433893,1046.065733,1060.020329,80.692849,0.000000
0.000000,188.455959,1195.468658,1210.231780,81.041508,0.000000
0.000000,226.503169,1355.954808,1374.742567,80.516683,0.000000
0.000000,310.643119,1527.560498,1558.826553,78.505135,0.000000
0.000000,515.575388,1612.615003,1693.028390,72.270201,0.000000
0.000000,433.895913,1474.580669,1537.092649,73.603461,0.000000
0.000000,296.920231,1703.105269,1728.794141,80.110422,0.000000
0.000000,303.397461,1955.382622,1978.780234,81.180307,0.000000
0.000000,350.141610,2191.858798,2219.649553,80.923890,0.000000
0.000000,412.433914,2450.421902,2484.888173,80.446014,0.000000
0.000000,499.692035,2730.885591,2776.225538,79.630839,0.000000
0.000000,613.893233,3043.358116,3104.656748,78.595575,0.000000
0.000000,764.159449,3398.141158,3483.002009,77.326394,0.000000
0.000000,964.899574,3806.432036,3926.825185,75.775611,0.000000
0.000000,1238.783082,4281.265210,4456.884037,73.862213,0.000000
0.000000,1621.840013,4837.037002,5101.695012,71.463894,0.000000
0.000000,2172.811567,5486.472772,5901.058683,68.394915,0.000000
0.000000,2989.193398,6230.170780,6910.159558,64.368626,0.000000
0.000000,4231.758098,7025.216658,8201.307560,58.936631,0.000000
0.000000,6145.079106,7697.615478,9849.633560,51.399303,0.000000
0.000000,8981.836133,7741.249798,11857.500949,40.757338,0.000000
0.000000,12513.550096,6106.450345,13923.996259,26.011776,0.000000
0.000000,15046.608278,1975.383471,15175.722735,7.479262,0.000000
0.000000,14465.477395,-3005.470780,14774.399849,-11.737270,0.000000
0.000000,11603.247396,-6132.357505,13124.067917,-27.856611,0.000000
0.000000,8625.123733,-7159.255580,11209.268481,-39.694258,0.000000
0.000000,6379.464656,-7089.659930,9537.339630,-48.018277,0.000000
0.000000,4831.946427,-6624.917495,8199.831590,-53.894504,0.000000
0.000000,3775.797741,-6070.895708,7149.295299,-58.120425,0.000000
0.000000,3042.781310,-5538.102960,6318.947894,-61.214434,0.000000
