"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
0.000000,2.681359,174.537623,174.558218,89.119855,0.000000
0.000000,3.475858,228.614235,228.640657,89.128940,0.000000
0.000000,5.872357,372.700270,372.746530,89.097308,0.000000
0.000000,20.353379,591.954205,592.304010,88.030754,0.000000
0.000000,265.239403,1138.696430,1169.179841,76.887760,0.000000
0.000000,964.884286,-12.133567,964.960573,-0.720465,0.000000
0.000000,373.030774,220.654921,433.405759,30.605136,0.000000
0.000000,318.184214,426.908778,532.439949,53.302052,0.000000
0.000000,360.191647,580.886674,683.496416,58.198101,0.000000
0.000000,466.584557,701.847575,842.787736,56.384250,0.000000
0.000000,641.963742,760.385047,995.139621,49.826889,0.000000
0.000000,848.230365,677.114882,1085.347555,38.599236,0.000000
0.000000,917.427601,431.371670,1013.782482,25.182767,0.000000
0.000000,750.792302,236.895782,787.279297,17.511930,0.000000
0.000000,524.533536,230.753806,573.046900,23.745747,0.000000
0.000000,362.213113,333.409691,492.301087,42.628927,0.000000
0.000000,265.197526,469.215802,538.974208,60.525167,0.000000
0.000000,210.607049,610.509244,645.814886,70.967129,0.000000
0.000000,182.225625,751.136394,772.924357,76.363499,0.000000
0.000000,171.283769,891.861705,908.160465,79.128605,0.000000
0.000000,174.131511,1035.678826,1050.215413,80.455968,0.000000
0.000000,191.578553,1186.717754,1202.082098,80.829538,0.000000
0.000000,232.322252,1349.235541,1369.091003,80.230154,0.000000
0.000000,326.194247,1519.761597,1554.373829,77.886103,0.000000
0.000000,534.192970,1564.409374,1653.099761,71.146697,0.000000
0.000000,398.701473,1468.962615,1522.108416,74.814779,0.000000
0.000000,290.645580,1707.092331,1731.657899,80.337606,0.000000
0.000000,302.486538,1955.702826,1978.957213,81.207790,0.000000
0.000000,350.332564,2191.722490,2219.545084,80.918467,0.000000
0.000000,413.348536,2451.540647,2486.143310,80.429507,0.000000
0.000000,501.654679,2734.318268,2779.955720,79.603783,0.000000
0.000000,617.714234,3050.247571,3112.166627,78.551698,0.000000
0.000000,771.032014,3409.533035,3495.626679,77.257458,0.000000
0.000000,976.776455,3823.643518,3946.434086,75.669866,0.000000
0.000000,1258.857560,4305.833895,4486.081574,73.703143,0.000000
0.000000,1655.460962,4870.528247,5144.180829,71.227436,0.000000
0.000000,2229.111406,5529.682337,5962.073834,68.044777,0.000000
0.000000,3083.809366,6280.560607,6996.807968,63.848564,0.000000
0.000000,4390.291943,7069.394258,8321.718483,58.158560,0.000000
0.000000,6401.563749,7691.631651,10007.058303,50.230185,0.000000
0.000000,9343.872913,7574.569874,12028.386001,39.029803,0.000000
0.000000,12835.405626,5620.193365,14011.931025,23.646998,0.000000
0.000000,14974.780221,1251.786343,15027.009406,4.778415,0.000000
0.000000,13949.015426,-3509.702302,14383.777028,-14.122994,0.000000
0.000000,11013.081157,-6244.068054,12660.029322,-29.551863,0.000000
0.000000,8174.692192,-7042.558034,10789.959041,-40.745143,0.000000
0.000000,6078.704332,-6893.617352,9190.898028,-48.594561,0.000000
0.000000,4639.162951,-6417.277042,7918.540112,-54.136169,0.000000
0.000000,3654.410129,-5875.251737,6919.053141,-58.118363,0.000000
0.000000,2968.501391,-5360.511264,6127.567341,-61.023541,0.000000
