"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
0.000000,4.708050,294.725808,294.763409,89.084816,0.000000
0.000000,5.909167,359.579859,359.628410,89.058513,0.000000
0.000000,11.375253,622.290290,622.394249,88.952769,0.000000
0.000000,64.919437,1147.627825,1149.462552,86.762322,0.000000
0.000000,2747.704437,2774.189753,3904.613740,45.274812,0.000000
0.000000,807.737851,-501.380167,950.695802,-31.828759,0.000000
0.000000,472.777628,83.638959,480.118903,10.032379,0.000000
0.000000,476.559000,373.729641,605.625565,38.104441,0.000000
0.000000,585.754102,569.896992,817.245649,44.213873,0.000000
0.000000,785.478693,683.276699,1041.078203,41.019542,0.000000
0.000000,1050.986383,644.284400,1232.750894,31.509476,0.000000
0.000000,1233.315111,383.964097,1291.702207,17.292767,0.000000
0.000000,1136.162055,59.685674,1137.728701,3.007138,0.000000
0.000000,856.344585,-74.277952,859.559924,-4.957336,0.000000
0.000000,600.981036,-22.257179,601.393039,-2.120965,0.000000
0.000000,428.291644,110.937219,442.426037,14.521749,0.000000
0.000000,321.293151,267.165467,417.859636,39.744600,0.000000
0.000000,257.139745,426.918624,498.377728,58.938789,0.000000
0.000000,221.018858,586.433770,626.700807,69.349261,0.000000
0.000000,205.150459,747.563603,775.201943,74.654359,0.000000
0.000000,207.354495,914.600084,937.810856,77.226068,0.000000
0.000000,232.479630,1093.671157,1118.107051,77.999366,0.000000
0.000000,303.083635,1289.715740,1324.849569,76.775430,0.000000
0.000000,494.243205,1459.775278,1541.174944,71.295192,0.000000
0.000000,662.824972,1277.735617,1439.425320,62.581986,0.000000
0.000000,379.201899,1335.403553,1388.199096,74.147546,0.000000
0.000000,299.362263,1619.431707,1646.868792,79.526739,0.000000
0.000000,313.358094,1899.707540,1925.378413,80.633365,0.000000
0.000000,364.626269,2186.561700,2216.755373,80.532596,0.000000
0.000000,444.577241,2497.093053,2536.360116,79.904955,0.000000
0.000000,557.841559,2845.754823,2899.915122,78.909177,0.000000
0.000000,716.867492,3247.357914,3325.542425,77.551377,0.000000
0.000000,943.714285,3719.034581,3836.901727,75.761581,0.000000
0.000000,1276.210011,4280.914183,4467.095055,73.399827,0.000000
0.000000,1780.792318,4953.685157,5264.049574,70.227078,0.000000
0.000000,2576.854183,5745.926129,6297.288667,65.845374,0.000000
0.000000,3878.514554,6606.533365,7660.884952,59.583973,0.000000
0.000000,6027.971082,7269.484210,9443.613505,50.333941,0.000000
0.000000,9286.602621,6878.829383,11556.785103,36.528315,0.000000
0.000000,12673.150043,3936.502205,13270.447680,17.255709,0.000000
0.000000,13251.275652,-1077.758338,13295.031758,-4.649770,0.000000
0.000000,10714.566333,-4628.401631,11671.505189,-23.363033,0.000000
0.000000,7783.803321,-5745.695231,9674.740711,-36.433274,0.000000
0.000000,5656.719962,-5639.013065,7987.299235,-44.910185,0.000000
0.000000,4272.480709,-5150.636566,6692.021253,-50.324111,0.000000
0.000000,3378.093828,-4602.183071,5708.905931,-53.720591,0.000000
0.000000,2789.815323,-4091.957148,4952.492589,-55.714609,0.000000
0.000000,2396.575275,-3642.184912,4359.940823,-56.654890,0.000000
0.000000,2133.054781,-3251.530518,3888.749595,-56.734500,0.000000
0.000000,1960.463930,-2912.808775,3511.107202,-56.057502,0.000000
