"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
0.000000,2.399637,157.655706,157.673968,89.127983,0.000000
0.000000,3.095512,205.805680,205.828958,89.138282,0.000000
0.000000,5.092266,332.848056,332.887007,89.123496,0.000000
0.000000,16.030582,517.582920,517.831110,88.226002,0.000000
0.000000,164.739776,929.097551,943.589664,79.945296,0.000000
0.000000,1051.498979,199.061158,1070.175428,10.719905,0.000000
0.000000,386.217868,211.209354,440.197266,28.672742,0.000000
0.000000,311.105164,400.796606,507.370025,52.180776,0.000000
0.000000,343.615060,545.896661,645.038350,57.811606,0.000000
0.000000,441.332310,662.786192,796.278685,56.341373,0.000000
0.000000,610.562499,724.697833,947.614645,49.885651,0.000000
0.000000,823.568297,649.392916,1048.797359,38.256179,0.000000
0.000000,911.278837,394.347996,992.944843,23.400129,0.000000
0.000000,745.052685,177.333793,765.866031,13.388153,0.000000
0.000000,510.013276,160.917469,534.797133,17.511332,0.000000
0.000000,344.266860,258.586946,430.565767,36.911075,0.000000
0.000000,247.260066,387.737038,459.866883,57.474326,0.000000
0.000000,193.333710,519.855645,554.642060,69.599891,0.000000
0.000000,165.162786,649.173533,669.854478,75.725650,0.000000
0.000000,153.574110,776.669692,791.707533,78.814953,0.000000
0.000000,154.589771,905.243862,918.348761,80.309003,0.000000
0.000000,168.315622,1038.658083,1052.207566,80.795177,0.000000
0.000000,201.303740,1180.868242,1197.903586,80.325731,0.000000
0.000000,276.490003,1331.774353,1360.172654,78.271423,0.000000
0.000000,463.097055,1401.230806,1475.773240,71.711638,0.000000
0.000000,384.489211,1260.449393,1317.787777,73.036125,0.000000
0.000000,251.961070,1456.827248,1478.455279,80.187653,0.000000
0.000000,251.027330,1672.120806,1690.858572,81.462224,0.000000
0.000000,285.297506,1868.866442,1890.517507,81.320349,0.000000
0.000000,330.860127,2080.437530,2106.582242,80.963702,0.000000
0.000000,394.838243,2305.682959,2339.245850,80.282602,0.000000
0.000000,476.988652,2552.067771,2596.260403,79.413402,0.000000
0.000000,582.367559,2826.679221,2886.047019,78.358507,0.000000
0.000000,718.891725,3136.765860,3218.090330,77.091731,0.000000
0.000000,898.575940,3490.625509,3604.428549,75.564039,0.000000
0.000000,1139.578035,3897.711984,4060.886210,73.702610,0.000000
0.000000,1469.926296,4368.043985,4608.740779,71.400977,0.000000
0.000000,1933.741767,4909.762444,5276.847968,68.502678,0.000000
0.000000,2601.343097,5521.877001,6103.942294,64.774987,0.000000
0.000000,3584.110262,6174.147523,7139.043634,59.864713,0.000000
0.000000,5046.441261,6756.400992,8433.002061,53.243482,0.000000
0.000000,7171.778520,6966.777087,9998.519397,44.169300,0.000000
0.000000,9935.152176,6165.679413,11692.854715,31.823422,0.000000
0.000000,12527.532685,3591.822195,13032.277692,15.998352,0.000000
0.000000,13314.358930,-395.091870,13320.219641,-1.699703,0.000000
0.000000,11798.688320,-3868.042686,12416.553479,-18.151041,0.000000
0.000000,9338.635091,-5667.381823,10923.796139,-31.252506,0.000000
0.000000,7121.722394,-6165.206335,9419.591234,-40.882423,0.000000
0.000000,5462.416530,-6025.292562,8132.782107,-47.805141,0.000000
0.000000,4286.071776,-5647.156606,7089.484396,-52.802275,0.000000
