"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
0.000000,3.401399,262.082935,262.105007,89.256438,0.000000
0.000000,4.155843,315.443637,315.471011,89.245195,0.000000
0.000000,6.287823,501.338053,501.377482,89.281429,0.000000
0.000000,15.791872,742.822730,742.990573,88.782117,0.000000
0.000000,89.031670,1138.059412,1141.536623,85.526797,0.000000
0.000000,887.451371,1697.382940,1915.379539,62.397852,0.000000
0.000000,1134.209138,643.862718,1304.219908,29.582515,0.000000
0.000000,759.028947,757.488571,1072.340374,44.941803,0.000000
0.000000,746.712407,1021.661007,1265.452738,53.837648,0.000000
0.000000,916.511066,1293.057087,1584.925602,54.671216,0.000000
0.000000,1298.518671,1533.501295,2009.422046,49.743167,0.000000
0.000000,1991.889603,1553.041590,2525.779557,37.942921,0.000000
0.000000,2768.574580,840.977818,2893.483868,16.896600,0.000000
0.000000,2542.912398,-393.955867,2573.247887,-8.806430,0.000000
0.000000,1600.041093,-803.019198,1790.243372,-26.650890,0.000000
0.000000,942.126835,-601.001748,1117.499921,-32.534626,0.000000
0.000000,597.799271,-281.756534,660.871177,-25.235579,0.000000
0.000000,420.326586,20.952759,420.848497,2.853761,0.000000
0.000000,327.980167,292.929033,439.748120,41.769008,0.000000
0.000000,283.210217,542.889440,612.320970,62.450212,0.000000
0.000000,269.614456,782.101276,827.269219,70.979346,0.000000
0.000000,282.213705,1021.660650,1059.922195,74.558230,0.000000
0.000000,326.803465,1273.827380,1315.080491,75.610964,0.000000
0.000000,433.192535,1553.349291,1612.622023,74.417466,0.000000
0.000000,729.559054,1838.936113,1978.368631,68.360343,0.000000
0.000000,1240.413287,1434.223372,1896.212489,49.144535,0.000000
0.000000,512.662353,1373.245970,1465.819628,69.528312,0.000000
0.000000,374.344437,1878.813634,1915.743832,78.731662,0.000000
0.000000,418.106333,2301.899767,2339.563088,79.705295,0.000000
0.000000,515.211799,2710.435880,2758.968260,79.237361,0.000000
0.000000,653.798788,3144.714309,3211.959050,78.255287,0.000000
0.000000,842.842487,3628.157803,3724.770127,76.921818,0.000000
0.000000,1104.422283,4185.227593,4328.496111,75.217437,0.000000
0.000000,1474.884417,4839.804095,5059.544221,73.051897,0.000000
0.000000,2016.504202,5618.691477,5969.588186,70.257337,0.000000
0.000000,2838.021268,6545.026253,7133.844221,66.557724,0.000000
0.000000,4133.720690,7611.799253,8661.820513,61.495054,0.000000
0.000000,6243.746987,8688.852672,10699.557803,54.299248,0.000000
0.000000,9661.535749,9238.265457,13367.528630,43.717047,0.000000
0.000000,14496.227157,7744.598338,16435.309708,28.113328,0.000000
0.000000,18467.052902,2306.631888,18610.550597,7.119671,0.000000
0.000000,17556.660863,-4787.454531,18197.693853,-15.252914,0.000000
0.000000,13212.932998,-8712.250781,15826.715139,-33.399778,0.000000
0.000000,9185.433626,-9515.348750,13225.507655,-46.010695,0.000000
0.000000,6440.450434,-9036.301719,11096.582832,-54.521358,0.000000
0.000000,4676.870858,-8238.108648,9473.096385,-60.415915,0.000000
0.000000,3526.107639,-7446.176952,8238.870450,-64.660290,0.000000
0.000000,2748.675346,-6746.395955,7284.852404,-67.832608,0.000000
0.000000,2203.763239,-6148.692784,6531.691616,-70.281728,0.000000
0.000000,1808.768135,-5641.864293,5924.717281,-72.224274,0.000000
