"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.008214,16.607076,29.505615,33.858179,60.627250,123.066797
0.396789,14.316787,51.827538,53.768616,74.557772,2.535342
0.211486,29.538962,75.747978,81.303792,68.696021,0.971745
0.257285,100.095862,-58.425662,115.899696,-30.271985,0.939204
0.761880,66.736559,173.291832,185.698216,68.937765,1.783258
0.164464,201.384677,171.922429,264.788802,40.487440,0.417175
0.355234,91.368392,117.998010,149.237105,52.248613,1.355397
0.132033,133.526100,40.932998,139.659335,17.043145,0.484259
0.122987,101.340273,1.148461,101.346780,0.649289,0.336269
0.145123,246.023988,235.929614,340.867402,43.800132,0.289449
0.310997,383.914379,146.144020,410.789879,20.840241,0.552361
0.101773,343.943824,-41.399811,346.426469,-6.863555,0.199633
0.298223,353.157597,61.469242,358.467231,9.873764,0.563960
0.137106,259.464192,-31.579875,261.378950,-6.939445,0.382505
0.146599,60.549305,101.810934,118.455412,59.259077,0.464293
0.152869,159.514299,31.141402,162.525686,11.046705,0.551132
0.510844,57.894869,81.093576,99.639269,54.475945,1.347381
0.128823,133.611611,34.836333,138.078357,14.613298,0.322380
0.501175,160.418273,61.018557,171.631252,20.825394,0.898533
0.150687,187.234666,-66.715194,198.765533,-19.611929,0.280283
0.110976,230.757603,-25.774903,232.192629,-6.373342,0.175117
0.124438,216.539360,-2.005260,216.548644,-0.530572,0.157565
0.441941,113.776258,-14.306932,114.672251,-7.167109,0.427554
0.117096,122.763591,51.743913,133.222865,22.855051,0.116696
0.387950,149.943072,86.726416,173.217770,30.044900,0.339214
0.115745,231.743606,145.111478,273.427211,32.053667,0.130487
0.112262,500.231654,-68.552064,504.907015,-7.803244,0.099428
0.172636,437.083013,-967.816678,1061.937231,-65.695229,0.122044
0.438125,305.339206,-568.150539,645.001602,-61.745234,0.256085
0.121119,70.802136,-230.742818,241.361120,-72.941663,0.069576
0.345770,26.521712,-121.758267,124.613309,-77.711628,0.179053
0.112632,60.981707,-44.481385,75.480873,-36.107826,0.070768
0.099945,88.130167,18.277908,90.005601,11.716848,0.049834
0.109725,62.528638,44.252442,76.603585,35.287608,0.057085
0.285757,74.425592,87.772519,115.079033,49.704146,0.108435
0.119090,976.479450,-71.890369,979.122230,-4.210633,0.042109
0.277077,71.313084,91.806091,116.249362,52.160674,0.084516
0.133538,165.616471,-748.204739,766.315305,-77.518725,0.046770
0.116103,267.989235,-635.085919,689.312959,-67.121559,0.037480
0.115435,530.010396,605.973830,805.056087,48.825682,0.046036
0.256723,82.215201,-250.562423,263.706024,-71.834166,0.049048
0.100473,43.849107,-92.157789,102.057837,-64.554677,0.014887
0.240605,140.821045,-203.869437,247.776742,-55.365559,0.031989
0.105451,71.161162,-423.273662,429.213821,-80.456626,0.027457
0.100212,78.519575,60.579553,99.172607,37.650964,0.016327
0.104979,176.036892,231.802129,291.069089,52.785967,0.032468
0.224598,782.733432,133.015445,793.955121,9.644542,0.049260
0.102264,437.468830,226.490294,492.622402,27.371912,0.023050
0.213207,658.870674,5.291551,658.891922,0.460146,0.058867
0.110764,321.399325,204.404459,380.891992,32.455661,0.054414
