"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.010012,19.612073,31.192555,36.845745,57.840696,335.689134
0.431866,17.448007,56.889682,59.505200,72.949277,1.680229
0.218995,36.022928,82.405672,89.935233,66.387871,0.555231
0.233027,88.696988,-63.625504,109.157503,-35.653219,0.505622
0.805680,90.941538,196.534521,216.555261,65.168815,0.956148
0.126379,181.607352,189.167968,262.232245,46.168177,0.265542
0.375142,111.020704,115.771674,160.401612,46.200088,1.386938
0.124643,134.357330,30.643601,137.807555,12.847989,0.412494
0.115493,84.121532,-3.788725,84.206809,-2.578785,0.224473
0.140108,289.486791,216.507561,361.494296,36.792864,0.258555
0.278725,372.543812,235.813110,440.904428,32.333028,0.420968
0.078315,88.446889,-152.620143,176.396599,-59.906720,0.136422
0.273785,368.184597,82.531430,377.321261,12.634443,0.473953
0.123074,262.147989,74.542831,272.540276,15.873314,0.316792
0.160295,76.515273,111.521969,135.246947,55.545964,0.498924
0.153365,90.286433,145.930809,171.602567,58.255193,0.569286
0.484849,60.929126,72.440338,94.657071,49.933014,1.607038
0.116862,122.755032,34.029784,127.384552,15.494279,0.347071
0.471393,150.122204,60.957124,162.026069,22.099613,1.022236
0.149812,186.867840,-57.981107,195.656327,-17.238002,0.320513
0.108604,59.859304,-74.896772,95.878375,-51.367310,0.171715
0.122924,213.901612,0.725297,213.902842,0.194278,0.165826
0.439989,113.162087,-13.918226,114.014801,-7.011805,0.446768
0.114743,121.948187,50.565799,132.016137,22.521334,0.104940
0.377638,146.518324,83.977988,168.878423,29.819476,0.375650
0.112711,188.535705,135.892482,232.405849,35.783252,0.132977
0.107788,499.289350,-61.144399,503.019376,-6.981841,0.092291
0.173001,453.594335,-971.427619,1072.109808,-64.970445,0.123858
0.437941,306.085200,-567.082424,644.414948,-61.641852,0.256701
0.120596,70.630205,-230.249241,240.838824,-72.946321,0.066693
0.345123,26.440259,-121.524041,124.367118,-77.725327,0.172386
0.113175,60.859907,-44.513519,75.401470,-36.182095,0.078922
0.099637,79.102077,17.679364,81.053677,12.598589,0.041685
0.109802,62.704906,44.181265,76.706515,35.168151,0.051760
0.287938,80.143733,87.913782,118.961553,47.647155,0.110106
0.115147,111.580894,-270.620875,292.721632,-67.592939,0.029947
0.277856,71.917168,91.906417,116.699908,51.956667,0.068049
0.140417,807.809116,-513.037971,956.955342,-32.419549,0.055856
0.106313,252.888497,-615.813766,665.717047,-67.674131,0.020360
0.113876,568.441637,603.930387,829.371935,46.733865,0.036972
0.265418,1002.452011,140.809923,1012.293173,7.995767,0.061558
0.102062,518.376747,250.355471,575.666842,25.778706,0.021687
0.243552,1046.845205,189.798601,1063.911834,10.276399,0.052309
0.108994,213.492278,-402.362210,455.493470,-62.049702,0.053086
0.101080,79.203103,60.108007,99.428889,37.195217,0.033437
0.112362,183.784543,230.668151,294.931440,51.453962,0.070156
0.237615,933.053238,19.345503,933.253767,1.187775,0.097538
0.105917,447.009666,202.268178,490.642495,24.346359,0.046848
0.221186,629.212292,-33.369907,630.096547,-3.035804,0.116718
0.125140,328.253897,187.302709,377.932435,29.709217,0.121132
