"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
0.000000,2.597335,172.455862,172.475420,89.137141,0.000000
0.000000,3.375353,226.123026,226.148216,89.144806,0.000000
0.000000,5.679756,367.374441,367.418344,89.114255,0.000000
0.000000,19.206474,578.590187,578.908882,88.098748,0.000000
0.000000,232.088958,1084.221719,1108.784028,77.917585,0.000000
0.000000,1004.164910,53.151328,1005.570600,3.029888,0.000000
0.000000,379.212167,229.360506,443.179546,31.166985,0.000000
0.000000,316.578160,433.467931,536.764546,53.857919,0.000000
0.000000,353.405317,587.855061,685.907349,58.986656,0.000000
0.000000,453.291284,712.745935,844.677309,57.544506,0.000000
0.000000,622.382593,784.002602,1001.009576,51.555601,0.000000
0.000000,836.851536,725.848550,1107.780037,40.936944,0.000000
0.000000,945.176796,489.377901,1064.354220,27.373465,0.000000
0.000000,804.803035,261.835962,846.324995,18.021866,0.000000
0.000000,568.384522,226.449364,611.833539,21.722770,0.000000
0.000000,389.374883,320.244970,504.152398,39.435904,0.000000
0.000000,281.094478,456.397243,536.015437,58.371138,0.000000
0.000000,220.012608,600.384371,639.427041,69.874493,0.000000
0.000000,187.944284,743.831114,767.207782,75.819832,0.000000
0.000000,174.838309,886.939458,904.007763,78.848522,0.000000
0.000000,176.290430,1032.597263,1047.537791,80.311573,0.000000
0.000000,192.527737,1184.921014,1200.460220,80.771147,0.000000
0.000000,231.328425,1348.363958,1368.063670,80.264978,0.000000
0.000000,320.564699,1521.407169,1554.812368,78.101661,0.000000
0.000000,529.506139,1586.279338,1672.321407,71.540792,0.000000
0.000000,415.946266,1468.362225,1526.138565,74.184046,0.000000
0.000000,293.821158,1704.282321,1729.424500,80.218266,0.000000
0.000000,303.056283,1955.407498,1978.752535,81.190179,0.000000
0.000000,350.199345,2191.839815,2219.639915,80.922341,0.000000
0.000000,412.461599,2450.664182,2485.131688,80.446311,0.000000
0.000000,499.450870,2731.223231,2776.514273,79.636989,0.000000
0.000000,613.022629,3043.318706,3104.446084,78.611182,0.000000
0.000000,761.977257,3396.952762,3481.364303,77.357142,0.000000
0.000000,960.123380,3802.964164,3922.291847,75.830794,0.000000
0.000000,1229.026861,4273.963363,4447.164248,73.956808,0.000000
0.000000,1602.662049,4823.964602,5083.223399,71.622004,0.000000
0.000000,2135.901094,5465.818874,5868.325949,68.655723,0.000000
0.000000,2919.029730,6202.353526,6854.919680,64.796796,0.000000
0.000000,4100.315845,6999.988554,8112.486042,59.639919,0.000000
0.000000,5908.552207,7715.207289,9717.788467,52.553954,0.000000
0.000000,8607.094336,7920.558998,11696.893937,42.621382,0.000000
0.000000,12119.975163,6669.789426,13834.012033,28.824595,0.000000
0.000000,15088.777756,2954.507579,15375.315581,11.078817,0.000000
0.000000,15213.003155,-2181.621388,15368.634841,-8.160865,0.000000
0.000000,12611.773754,-5893.688794,13920.934050,-25.047456,0.000000
0.000000,9481.169228,-7355.437977,11999.793239,-37.804110,0.000000
0.000000,6998.224024,-7478.218213,10242.015775,-46.899056,0.000000
0.000000,5256.829537,-7072.089462,8811.850324,-53.375819,0.000000
0.000000,4061.884618,-6521.338050,7682.887257,-58.082847,0.000000
0.000000,3230.930046,-5972.396619,6790.318868,-61.587625,0.000000
