"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
0.000000,2.684330,174.542054,174.562694,89.118902,0.000000
0.000000,3.488015,228.632451,228.659056,89.125964,0.000000
0.000000,5.977214,372.781207,372.829123,89.081392,0.000000
0.000000,21.268120,592.049425,592.431308,87.942655,0.000000
0.000000,272.550754,1127.642706,1160.112919,76.412228,0.000000
0.000000,972.916304,31.790623,973.435554,1.871508,0.000000
0.000000,389.227607,223.969746,449.066339,29.917027,0.000000
0.000000,331.333754,423.260620,537.523589,51.945712,0.000000
0.000000,372.302409,571.638140,682.187106,56.924190,0.000000
0.000000,476.139270,684.625965,833.919250,55.182407,0.000000
0.000000,641.643430,733.247433,974.350086,48.811777,0.000000
0.000000,825.223846,649.578338,1050.212556,38.208198,0.000000
0.000000,878.575999,429.322787,977.861873,26.042796,0.000000
0.000000,727.033257,258.321557,771.561652,19.560591,0.000000
0.000000,519.483017,252.303608,577.511658,25.905016,0.000000
0.000000,365.075802,347.752280,504.194396,43.607842,0.000000
0.000000,269.846449,477.787511,548.723985,60.542960,0.000000
0.000000,214.926864,615.516060,651.961331,70.751740,0.000000
0.000000,185.655465,754.053875,776.572726,76.168325,0.000000
0.000000,173.747931,893.559371,910.294839,78.996442,0.000000
0.000000,175.675704,1036.662425,1051.442313,80.381873,0.000000
0.000000,192.264058,1187.271280,1202.737943,80.801501,0.000000
0.000000,232.235397,1349.376718,1369.215398,80.234738,0.000000
0.000000,325.133941,1518.208256,1552.632728,77.912330,0.000000
0.000000,520.211602,1560.255825,1644.693999,71.560876,0.000000
0.000000,394.847733,1489.942505,1541.373868,75.157307,0.000000
0.000000,297.408221,1717.931475,1743.485074,80.178305,0.000000
0.000000,307.512367,1960.077428,1984.053270,81.083668,0.000000
0.000000,352.606871,2203.078949,2231.118209,80.906826,0.000000
0.000000,419.449725,2460.562605,2496.058174,80.325838,0.000000
0.000000,508.619979,2742.857929,2789.617161,79.494723,0.000000
0.000000,625.780454,3059.201683,3122.549618,78.439246,0.000000
0.000000,780.818515,3419.426887,3507.443198,77.137177,0.000000
0.000000,989.233693,3834.877214,3960.412421,75.535478,0.000000
0.000000,1275.429432,4318.697283,4503.095208,73.546688,0.000000
0.000000,1678.412011,4885.046017,5165.340401,71.038221,0.000000
0.000000,2262.049048,5545.135765,5988.772541,67.807786,0.000000
0.000000,3132.408739,6294.207380,7030.578287,63.542063,0.000000
0.000000,4462.717362,7073.201722,8363.374250,57.750814,0.000000
0.000000,6505.406499,7665.050327,10053.522280,49.678393,0.000000
0.000000,9468.374183,7475.637584,12063.799856,38.292420,0.000000
0.000000,12907.447018,5409.975060,13995.357040,22.740310,0.000000
0.000000,14881.706100,1004.836695,14915.591615,3.862840,0.000000
0.000000,13731.145163,-3634.455734,14203.999999,-14.825469,0.000000
0.000000,10809.860143,-6233.783726,12478.506956,-29.971004,0.000000
0.000000,8036.470157,-6971.104525,10638.663021,-40.939469,0.000000
0.000000,5994.772460,-6808.672511,9071.676703,-48.637332,0.000000
0.000000,4590.661315,-6336.615135,7824.759592,-54.077953,0.000000
0.000000,3627.913518,-5803.401915,6844.065333,-57.989028,0.000000
0.000000,2955.863817,-5297.537803,6066.385882,-60.839821,0.000000
