"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.016389,16.607277,29.505613,33.858276,60.626952,336.070737
0.394962,14.317821,51.828091,53.769425,74.556867,2.502266
0.202740,29.544913,75.747832,81.305817,68.692077,0.864311
0.259486,100.074669,-58.401404,115.869165,-30.266908,0.966670
0.752559,77.231065,50.390635,92.216341,33.123077,2.003190
0.112486,144.406280,60.008106,156.378217,22.565354,0.287892
0.422120,181.808089,94.075660,204.705669,27.359072,1.327109
0.135087,113.443217,119.028436,164.429718,46.376288,0.471125
0.097692,147.573140,151.991008,211.846874,45.844917,0.212328
0.168867,246.365522,232.867793,339.003510,43.386676,0.345012
0.347882,380.119034,144.134508,406.528273,20.765854,0.633760
0.077342,305.246905,211.841366,371.554084,34.760650,0.125067
0.337938,336.078621,128.135327,359.676940,20.870145,0.645538
0.154914,236.229172,101.886097,257.264452,23.330630,0.434405
0.154212,169.997996,121.154379,208.752730,35.476758,0.437851
0.152065,65.352746,152.428591,165.847692,66.793088,0.536176
0.423095,65.683508,192.725106,203.610632,71.180146,1.034817
0.095529,101.365015,242.354871,262.698972,67.302862,0.200511
0.499005,160.479565,60.830132,171.621665,20.759323,0.880961
0.152080,187.112926,-66.750135,198.662597,-19.633206,0.289676
0.105129,268.156967,-6.891926,268.245518,-1.472240,0.144911
0.124405,216.525039,-2.024689,216.534505,-0.535748,0.157357
0.442445,113.776657,-14.307349,114.672699,-7.167290,0.433095
0.115673,122.755398,51.752145,133.218513,22.859682,0.103871
0.386978,149.857752,86.832174,173.196918,30.089317,0.334587
0.117796,270.917844,162.115306,315.717993,30.896001,0.133870
0.108099,565.866306,-23.442051,566.351663,-2.372226,0.089806
0.121603,1462.762041,386.232641,1512.894062,14.791001,0.080335
0.425164,580.269400,-455.841767,737.905341,-38.152086,0.251750
0.119111,387.134144,-167.632852,421.869196,-23.413081,0.069350
0.345220,116.458278,-116.000620,164.373582,-44.887198,0.186338
0.112457,158.664041,108.962979,192.476515,34.479443,0.088615
0.098287,198.054345,91.449752,218.148071,24.784692,0.046043
0.107878,89.115283,282.751381,296.462269,72.506614,0.057138
0.274642,87.455357,650.724348,656.574913,82.345490,0.114519
0.097981,1146.435084,720.851696,1354.230619,32.160726,0.028741
0.266219,1057.131612,514.244862,1175.574338,25.940745,0.074635
0.118786,165.238982,374.155416,409.018577,66.172216,0.063554
0.098376,137.484605,397.804159,420.892107,70.934402,0.024283
0.112392,530.612664,605.795823,805.318806,48.785091,0.041536
0.268012,992.087092,202.673257,1012.577526,11.546069,0.067108
0.101458,564.152912,266.395807,623.887197,25.276914,0.020269
0.244934,1115.231077,267.391907,1146.838605,13.482930,0.042273
0.112553,71.201924,-423.073875,429.023563,-80.446834,0.048480
0.101141,100.973715,-209.572004,232.628708,-64.274806,0.023594
0.110373,176.134250,231.768290,291.101038,52.766678,0.056145
0.243256,961.322084,102.893681,966.812939,6.109310,0.072188
0.105614,437.555529,226.172460,492.553370,27.334443,0.031829
0.227277,658.458234,4.820774,658.475881,0.419472,0.085348
0.118474,97.690519,-431.335411,442.259736,-77.238719,0.086496
