"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.016968,16.666758,29.543243,33.920260,60.570574,336.083017
0.395148,14.395788,51.974783,53.931594,74.518525,2.463976
0.199317,28.952194,75.153617,80.537542,68.931310,0.867989
0.259239,104.282566,-56.323323,118.520759,-28.373613,1.011667
0.711720,72.399401,53.601834,90.082350,36.514876,2.202214
0.105138,132.196607,93.905935,162.155073,35.388104,0.266428
0.503747,221.871786,192.083017,293.467161,40.884010,1.185511
0.171128,162.071510,41.262288,167.241594,14.283660,0.533064
0.129366,116.209630,-4.163883,116.284204,-2.052075,0.204426
0.263116,320.865663,330.579128,460.692233,45.854254,0.483007
0.553913,555.341682,148.873138,574.950081,15.006717,0.884664
0.117054,425.285708,311.969961,527.440224,36.262052,0.132312
0.556519,522.379460,150.934073,543.747547,16.115893,0.859550
0.257089,365.542881,115.623027,383.393118,17.552421,0.650931
0.288889,312.236975,140.920717,342.564704,24.290902,0.686094
0.424193,210.540562,219.597842,304.221203,46.206280,1.822679
0.487989,63.797092,53.789349,83.446767,40.135299,3.078004
0.128957,118.542419,37.710283,124.396023,17.646719,0.508175
0.495603,153.115515,61.640572,165.057327,21.928513,1.091082
0.164561,303.717599,9.608593,303.869552,1.812039,0.336691
0.108547,58.330753,-74.987621,95.003263,-52.121662,0.160851
0.125619,219.751163,-4.498168,219.797195,-1.172645,0.154254
0.442175,113.486428,-15.513691,114.541887,-7.784134,0.383065
0.116489,124.289611,50.927917,134.318875,22.281464,0.089258
0.393428,154.016811,87.635442,177.203693,29.639842,0.264568
0.122495,296.132648,159.121241,336.175720,28.250515,0.099375
0.116801,560.205387,-94.986388,568.201100,-9.623339,0.080359
0.217915,1592.118600,-89.285662,1594.620195,-3.209773,0.129413
0.469119,484.455649,-473.495136,677.417833,-44.344472,0.299191
0.135529,372.833449,-180.108085,414.057609,-25.784222,0.103467
0.354689,111.461367,-116.213295,161.025359,-46.195679,0.235416
0.141771,165.463440,106.661328,196.862361,32.806708,0.234131
0.106736,205.377417,85.714376,222.546260,22.653244,0.060067
0.134001,98.438417,298.374146,314.193019,71.741448,0.113192
0.415333,411.062523,730.640299,838.336236,60.637639,0.213367
0.143570,1509.709517,464.626801,1579.588835,17.106223,0.036322
0.378674,1288.254175,270.458623,1316.338363,11.856595,0.125566
0.236404,787.027831,290.514518,838.934736,20.260548,0.206244
0.135821,1043.419919,226.505840,1067.721884,12.247754,0.060922
0.217121,733.933257,620.171707,960.869904,40.197724,0.181996
0.418058,1047.884137,-99.764057,1052.622454,-5.438466,0.278624
0.136364,656.414998,166.546073,677.213589,14.236708,0.102330
0.358515,1149.361615,-224.257341,1171.035216,-11.040540,0.239727
0.163998,182.410003,-356.695781,400.631114,-62.915335,0.260721
0.112625,159.535923,11.626134,159.958987,4.168045,0.177508
0.221139,240.639849,225.187923,329.571142,43.100144,0.578717
0.421128,557.330879,-293.396061,629.840422,-27.763694,0.531488
0.149367,358.119152,8.140161,358.211654,1.302127,0.329193
0.342340,339.125921,-0.291715,339.126047,-0.049286,0.638398
0.415058,297.019218,-354.011351,462.108702,-50.002999,0.980607
