"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
0.000000,2.670121,173.882580,173.903080,89.120242,0.000000
0.000000,3.477989,227.231305,227.257921,89.123103,0.000000
0.000000,6.109319,367.028084,367.078926,89.046378,0.000000
0.000000,22.742842,572.279631,572.731362,87.724218,0.000000
0.000000,277.742652,1018.420822,1055.614490,74.745325,0.000000
0.000000,749.403756,227.322053,783.122791,16.874504,0.000000
0.000000,341.293022,354.994291,492.444792,46.127298,0.000000
0.000000,290.877422,534.345596,608.387122,61.437808,0.000000
0.000000,319.754518,689.890260,760.389060,65.132935,0.000000
0.000000,400.261578,836.820661,927.619615,64.437639,0.000000
0.000000,544.606151,970.396653,1112.773797,60.697982,0.000000
0.000000,778.548040,1050.751626,1307.752282,53.463628,0.000000
0.000000,1089.326632,968.618507,1457.688006,41.643180,0.000000
0.000000,1279.376307,622.730908,1422.883522,25.954304,0.000000
0.000000,1105.207257,255.631308,1134.385493,13.023333,0.000000
0.000000,769.669101,167.356208,787.653874,12.267392,0.000000
0.000000,514.910866,274.013803,583.281034,28.020021,0.000000
0.000000,363.483648,442.974641,573.015615,50.629347,0.000000
0.000000,279.890713,622.847403,682.845296,65.802144,0.000000
0.000000,237.394177,801.937760,836.337352,73.509893,0.000000
0.000000,221.839054,981.014373,1005.784155,77.257881,0.000000
0.000000,227.586328,1164.529761,1186.560197,78.941950,0.000000
0.000000,256.407069,1357.787004,1381.785126,79.306089,0.000000
0.000000,318.890569,1566.537913,1598.665765,78.493860,0.000000
0.000000,468.113784,1782.406466,1842.851954,75.284717,0.000000
0.000000,720.534498,1759.485999,1901.305063,67.730204,0.000000
0.000000,498.424424,1760.650167,1829.840407,74.193653,0.000000
0.000000,438.255857,2093.901583,2139.273717,78.178580,0.000000
0.000000,504.041483,2431.375096,2483.071218,78.288072,0.000000
0.000000,626.775489,2782.174832,2851.901876,77.304208,0.000000
0.000000,805.023027,3167.014609,3267.727591,75.738040,0.000000
0.000000,1057.589387,3601.003089,3753.094531,73.632856,0.000000
0.000000,1419.630276,4095.082171,4334.172137,70.880251,0.000000
0.000000,1949.265605,4651.536021,5043.453554,67.263466,0.000000
0.000000,2739.365835,5247.713643,5919.681043,62.434932,0.000000
0.000000,3926.404065,5793.506294,6998.668735,55.873525,0.000000
0.000000,5658.276767,6039.931836,8276.283741,46.868617,0.000000
0.000000,7901.000606,5471.828131,9610.760307,34.704489,0.000000
0.000000,9997.690575,3516.335097,10598.038939,19.377525,0.000000
0.000000,10718.999479,490.799988,10730.229935,2.621620,0.000000
0.000000,9725.851721,-2183.214556,9967.879288,-12.651772,0.000000
0.000000,7985.100840,-3660.253016,8784.035950,-24.626026,0.000000
0.000000,6356.819374,-4166.965194,7600.838867,-33.245283,0.000000
0.000000,5103.293861,-4162.879412,6585.831248,-39.204952,0.000000
0.000000,4198.205900,-3944.052488,5760.250238,-43.212143,0.000000
0.000000,3555.458033,-3654.228579,5098.496674,-45.784886,0.000000
0.000000,3099.845488,-3355.794131,4568.412886,-47.270433,0.000000
0.000000,2777.790811,-3074.039534,4143.167972,-47.898123,0.000000
0.000000,2553.206143,-2818.130400,3802.725412,-47.823646,0.000000
0.000000,2402.070173,-2590.891195,3533.080568,-47.165748,0.000000
