"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
0.000000,2.491741,161.916662,161.935834,89.118343,0.000000
0.000000,3.260280,214.323057,214.347853,89.128484,0.000000
0.000000,5.546704,342.968985,343.013834,89.073458,0.000000
0.000000,18.389441,522.731840,523.055206,87.985194,0.000000
0.000000,183.188261,880.895780,899.741804,78.252389,0.000000
0.000000,747.276026,361.980092,830.331889,25.845522,0.000000
0.000000,338.045985,376.302594,505.844571,48.065521,0.000000
0.000000,278.177127,542.677838,609.821080,62.860284,0.000000
0.000000,301.020570,693.028332,755.580342,66.522025,0.000000
0.000000,374.635451,838.366288,918.264534,65.921866,0.000000
0.000000,510.845833,975.306150,1100.992984,62.355353,0.000000
0.000000,739.153526,1067.335747,1298.288693,55.296545,0.000000
0.000000,1059.161409,1002.263223,1458.202476,43.418958,0.000000
0.000000,1273.003846,651.708547,1430.126856,27.109971,0.000000
0.000000,1095.468400,263.909958,1126.809425,13.545055,0.000000
0.000000,746.758952,177.999252,767.680054,13.406983,0.000000
0.000000,491.636094,293.157649,572.404976,30.807198,0.000000
0.000000,345.151013,465.784269,579.727701,53.461168,0.000000
0.000000,266.471727,645.382359,698.230314,67.564774,0.000000
0.000000,227.556506,822.052494,852.966744,74.527110,0.000000
0.000000,214.097320,997.440609,1020.159512,77.885470,0.000000
0.000000,220.288444,1176.214762,1196.665436,79.392195,0.000000
0.000000,247.068169,1363.583895,1385.786318,79.729981,0.000000
0.000000,302.453891,1565.475949,1594.425697,79.065040,0.000000
0.000000,429.481413,1780.486789,1831.553299,76.438423,0.000000
0.000000,682.931746,1817.321715,1941.405157,69.404270,0.000000
0.000000,506.120374,1776.164276,1846.866905,74.095027,0.000000
0.000000,433.620031,2096.219762,2140.598893,78.312744,0.000000
0.000000,493.607450,2424.854132,2474.583980,78.493981,0.000000
0.000000,608.289968,2764.851849,2830.975526,77.592136,0.000000
0.000000,773.447902,3136.945334,3230.889612,76.149364,0.000000
0.000000,1004.784364,3556.404665,3695.619807,74.223521,0.000000
0.000000,1332.399844,4035.399540,4249.675140,71.727917,0.000000
0.000000,1806.179229,4580.664321,4923.897748,68.480430,0.000000
0.000000,2506.893077,5182.490676,5756.971644,64.185850,0.000000
0.000000,3559.363883,5784.103024,6791.532893,58.393102,0.000000
0.000000,5126.840153,6208.417547,8051.641968,50.450496,0.000000
0.000000,7300.304251,6032.039474,9469.949439,39.565981,0.000000
0.000000,9716.165536,4586.026280,10744.091854,25.267292,0.000000
0.000000,11187.927735,1668.906836,11311.718571,8.484269,0.000000
0.000000,10741.544097,-1516.634783,10848.085115,-8.036660,0.000000
0.000000,9012.840966,-3587.382993,9700.547356,-21.704050,0.000000
0.000000,7145.768713,-4433.341055,8409.311708,-31.816079,0.000000
0.000000,5645.569645,-4559.207432,7256.640340,-38.923393,0.000000
0.000000,4552.693302,-4366.675915,6308.317909,-43.805244,0.000000
0.000000,3777.538417,-4061.712477,5546.828349,-47.076072,0.000000
0.000000,3228.760874,-3734.552803,4936.778445,-49.154479,0.000000
0.000000,2839.206650,-3421.542498,4446.127244,-50.314007,0.000000
0.000000,2563.470392,-3135.656292,4050.150718,-50.733220,0.000000
0.000000,2371.490403,-2880.523507,3731.136878,-50.535902,0.000000
