"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.016722,17.006105,29.752906,34.270148,60.248668,336.074445
0.399260,14.673478,52.435406,54.449819,74.366301,2.403679
0.204364,30.242392,76.495442,82.256640,68.428688,0.828252
0.255561,98.682192,-59.014414,114.982069,-30.880477,0.903535
0.753145,71.044792,174.153370,188.087104,67.807300,1.640541
0.112033,132.961307,164.624174,211.612447,51.073377,0.284631
0.370316,176.307432,115.728087,210.896422,33.280870,1.120610
0.137643,138.993309,43.178392,145.545572,17.257452,0.478949
0.119899,86.634263,-1.459552,86.646557,-0.965187,0.259268
0.162480,250.079577,255.600435,357.591075,45.625513,0.319359
0.340543,407.736940,168.334036,441.118760,22.433264,0.590115
0.088758,374.633857,-45.605534,377.399512,-6.940672,0.139576
0.336983,399.400414,84.108428,408.160407,11.891973,0.584258
0.153888,300.190924,-49.982285,304.323545,-9.453123,0.384768
0.174654,119.324130,168.223160,206.245678,54.651142,0.381780
0.184849,90.437627,180.999090,202.335451,63.450631,0.541777
0.530734,67.377022,76.605519,102.019942,48.667331,1.383596
0.122333,124.572779,28.178492,127.720025,12.745865,0.354829
0.481364,152.207669,57.240197,162.614927,20.609596,1.004309
0.155739,184.772976,-61.045993,194.596161,-18.282717,0.348154
0.108800,59.199651,-74.898709,95.469447,-51.677292,0.170582
0.124780,215.012236,-1.472310,215.017277,-0.392330,0.166015
0.441919,113.571956,-14.340460,114.473743,-7.196517,0.432972
0.115769,123.000925,51.587791,133.381137,22.753653,0.101165
0.389477,151.570795,87.256408,174.892500,29.928211,0.303977
0.121315,281.171925,153.301313,320.248254,28.600220,0.126545
0.108951,485.340997,-75.492389,491.177141,-8.841227,0.091983
0.173776,416.335989,-923.293767,1012.821325,-65.728209,0.125068
0.449634,290.859809,-553.185580,624.990972,-62.265026,0.284009
0.124366,379.048415,-172.609989,416.499591,-24.483436,0.082637
0.348460,26.299760,-120.881097,123.709001,-77.725604,0.209475
0.122070,160.553268,107.772271,193.370666,33.871706,0.139067
0.101199,192.039482,56.321700,200.128200,16.345457,0.052063
0.116091,93.388378,286.622541,301.452932,71.953170,0.076150
0.313332,351.111985,666.404520,753.242730,62.216368,0.142952
0.116156,110.899524,-268.109392,290.140226,-67.528283,0.036476
0.295156,1130.825181,226.750278,1153.334851,11.338442,0.083238
0.172546,783.056636,-506.778414,932.739008,-32.910127,0.101192
0.109732,252.659253,-603.592504,654.339827,-67.286183,0.031152
0.134511,581.404103,589.889423,828.251328,45.415066,0.069184
0.294660,984.325755,119.490209,991.551865,6.921438,0.107816
0.106616,576.368122,234.901686,622.397794,22.173596,0.035805
0.257746,1099.842704,152.294321,1110.336676,7.883569,0.079843
0.121467,215.483949,-396.532458,451.299593,-61.479427,0.091306
0.101981,113.636827,54.796187,126.158434,25.743573,0.049318
0.121143,184.350039,227.860386,293.096046,51.025471,0.113837
0.260403,903.508948,23.078878,903.803658,1.463223,0.136192
0.109692,493.647005,184.695450,527.067144,20.513074,0.061023
0.238271,616.195686,-24.307160,616.674923,-2.258984,0.155756
0.140887,322.397000,185.296153,371.852780,29.887932,0.178520
