"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.009114,19.036062,30.915544,36.306232,58.377564,289.822985
0.419622,16.536061,55.543240,57.952505,73.420937,1.864451
0.208620,33.055959,79.624689,86.213616,67.454360,0.649189
0.239599,96.817639,-60.746079,114.296725,-32.105303,0.668491
0.707974,77.094482,53.174989,93.654357,34.595502,1.542746
0.096010,138.794803,225.525982,264.813077,58.390732,0.160276
0.440675,241.151476,206.204328,317.292073,40.533162,0.799209
0.150872,165.407367,34.968600,169.063302,11.937075,0.338054
0.124458,90.338379,-7.248561,90.628717,-4.587465,0.133911
0.188830,351.034029,331.877350,483.081220,43.393190,0.292768
0.380309,569.402833,127.960107,583.603783,12.665487,0.499286
0.081362,73.454128,-170.853582,185.974340,-66.735950,0.082303
0.348388,520.052750,38.473812,521.473966,4.231068,0.409853
0.138165,340.771202,-111.712730,358.615039,-18.150348,0.245464
0.183261,118.372297,211.804463,242.637860,60.800251,0.190844
0.191944,58.881509,235.555386,242.803155,75.965436,0.302075
0.645387,83.440240,95.261181,126.637144,48.784552,0.741690
0.132836,137.773142,-12.961392,138.381489,-5.374441,0.312453
0.422236,134.595702,-2.859337,134.626071,-1.217003,1.476402
0.146164,148.774136,-32.155423,152.209444,-12.196069,0.587780
0.109614,62.371342,-71.121913,94.596569,-48.750411,0.251571
0.122096,206.846090,2.731468,206.864124,0.756565,0.192110
0.438254,112.611869,-14.012598,113.480333,-7.093010,0.444575
0.115507,123.133930,50.860134,133.224315,22.442939,0.095835
0.390867,153.200936,87.188108,176.273347,29.644615,0.269703
0.119989,295.287537,157.951585,334.878236,28.142671,0.092367
0.112663,483.446614,-124.938339,499.329768,-14.490062,0.072485
0.176972,290.950690,-830.441147,879.934544,-70.691744,0.124695
0.440855,241.344568,-525.892863,578.628122,-65.348500,0.245755
0.123146,64.110212,-222.002210,231.073799,-73.892242,0.079283
0.345644,25.100332,-119.235304,121.848613,-78.112188,0.174466
0.126342,167.573504,48.210032,174.370543,16.050254,0.147286
0.101383,88.852406,17.010986,90.466147,10.838250,0.040683
0.120774,96.446087,296.967931,312.236768,72.007791,0.065433
0.304260,191.895244,128.741543,231.080440,33.857459,0.120352
0.113602,102.844471,-265.153322,284.399841,-68.800324,0.020523
0.310342,1171.693765,88.953206,1175.065510,4.341480,0.053953
0.161497,733.577961,-573.680755,931.260562,-38.026512,0.077799
0.104591,214.426538,-598.050131,635.328812,-70.275073,0.021068
0.135058,628.822912,638.099485,895.873433,45.419520,0.056338
0.295993,1057.426167,5.736828,1057.441729,0.310842,0.087504
0.109189,613.443286,241.363870,659.218616,21.477530,0.029157
0.269355,1225.040784,120.069048,1230.910841,5.597811,0.068053
0.111446,198.257156,-407.325943,453.012499,-64.046492,0.062158
0.099584,94.853055,-207.449984,228.106549,-65.428539,0.034634
0.115378,184.381723,238.051275,301.106343,52.240562,0.073740
0.258978,1018.868311,5.664782,1018.884059,0.318554,0.101281
0.111028,528.518186,207.896498,567.936992,21.472559,0.043820
0.234515,679.591776,-38.880024,680.703047,-3.274371,0.107118
0.125566,337.303970,205.600611,395.026049,31.364022,0.101946
