"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
0.000000,2.402342,157.659517,157.677819,89.127021,0.000000
0.000000,3.106439,205.821463,205.844904,89.135307,0.000000
0.000000,5.182246,332.917062,332.957394,89.108196,0.000000
0.000000,16.756843,517.678331,517.949463,88.146028,0.000000
0.000000,170.451102,922.806334,938.416277,79.534876,0.000000
0.000000,1034.992557,245.381478,1063.683065,13.337722,0.000000
0.000000,402.306757,217.593550,457.381329,28.407394,0.000000
0.000000,324.349482,398.774804,514.027169,50.876299,0.000000
0.000000,355.998111,538.314215,645.381166,56.522527,0.000000
0.000000,451.893940,647.539644,789.630118,55.090239,0.000000
0.000000,612.829700,699.142046,929.709547,48.763966,0.000000
0.000000,803.988612,620.880178,1015.819809,37.677113,0.000000
0.000000,873.228646,389.785469,956.274531,24.054682,0.000000
0.000000,721.089823,197.783210,747.722362,15.338091,0.000000
0.000000,505.123413,181.751193,536.826936,19.789513,0.000000
0.000000,347.143962,272.141942,441.101085,38.094512,0.000000
0.000000,251.722121,395.650099,468.938191,57.534499,0.000000
0.000000,197.380212,524.389222,560.306170,69.373652,0.000000
0.000000,168.316693,651.775821,673.158399,75.520106,0.000000
0.000000,155.803675,778.167178,793.611329,78.678016,0.000000
0.000000,155.964279,906.103676,919.428479,80.233590,0.000000
0.000000,168.913825,1039.133043,1052.772227,80.767175,0.000000
0.000000,201.236478,1180.967306,1197.989940,80.329698,0.000000
0.000000,275.785850,1330.383399,1358.667665,78.288574,0.000000
0.000000,452.309221,1394.375700,1465.901506,72.027913,0.000000
0.000000,375.849783,1282.320343,1336.266636,73.664069,0.000000
0.000000,258.383196,1468.991447,1491.542070,80.024197,0.000000
0.000000,256.206111,1677.098002,1696.555121,81.314219,0.000000
0.000000,287.764278,1879.610455,1901.510910,81.295727,0.000000
0.000000,336.633712,2088.868701,2115.820102,80.845154,0.000000
0.000000,401.221516,2313.509398,2348.042682,80.161310,0.000000
0.000000,484.117219,2560.086913,2605.458593,79.291707,0.000000
0.000000,590.671054,2835.352899,2896.224845,78.232243,0.000000
0.000000,728.986682,3146.434794,3229.779172,76.955491,0.000000
0.000000,911.338442,3501.570798,3618.222742,75.411530,0.000000
0.000000,1156.301581,3910.122923,4077.510836,73.525997,0.000000
0.000000,1492.565356,4381.879150,4629.105338,71.190017,0.000000
0.000000,1965.284770,4924.384339,5302.066139,68.243429,0.000000
0.000000,2646.332745,5535.148891,6135.222102,64.447721,0.000000
0.000000,3648.964889,6180.329504,7177.145500,59.441722,0.000000
0.000000,5138.095293,6741.622113,8476.407963,52.687335,0.000000
0.000000,7289.038387,6902.163171,10038.423036,43.438411,0.000000
0.000000,10042.555660,6010.861713,11703.990034,30.902168,0.000000
0.000000,12533.205544,3350.525139,12973.328791,14.966994,0.000000
0.000000,13161.922708,-606.867822,13175.905962,-2.639915,0.000000
0.000000,11576.379975,-3947.554236,12230.934460,-18.829415,0.000000
0.000000,9149.017847,-5639.587284,10747.533312,-31.650282,0.000000
0.000000,6991.133051,-6090.865182,9272.247840,-41.063266,0.000000
0.000000,5379.722157,-5940.214759,8014.209997,-47.834614,0.000000
0.000000,4235.834787,-5565.517919,6994.089365,-52.725764,0.000000
