"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.016389,16.607279,29.505607,33.858271,60.626944,336.070744
0.394962,14.317860,51.828065,53.769410,74.556819,2.502266
0.202740,29.545163,75.747616,81.305706,68.691858,0.864310
0.259483,100.073729,-58.399770,115.867529,-30.266444,0.966657
0.752925,78.021360,51.184830,93.312483,33.266322,2.001286
0.123966,198.536350,172.733908,263.160949,41.024465,0.264925
0.422945,181.012829,103.471277,208.499279,29.753322,1.304300
0.140248,133.636435,40.055405,139.510331,16.685270,0.542789
0.118489,85.099540,-1.074346,85.106321,-0.723297,0.284909
0.168896,246.395854,232.894507,339.043903,43.386436,0.345050
0.347960,380.263122,143.665749,406.497096,20.696874,0.634192
0.088666,98.971581,-159.014519,187.299202,-58.101621,0.198747
0.339647,348.896762,63.613012,354.648510,10.333018,0.670447
0.159552,259.563691,-28.096643,261.079932,-6.177965,0.462482
0.159013,106.993388,138.494277,175.009285,52.312214,0.501184
0.152356,60.232853,150.533082,162.136379,68.192153,0.544127
0.511845,58.107745,81.315058,99.943228,54.450398,1.326363
0.126358,133.723639,34.584276,138.123437,14.500398,0.299684
0.498998,160.478774,60.825547,171.619300,20.757985,0.880905
0.152077,187.109025,-66.750387,198.659008,-19.633653,0.289655
0.108242,58.702706,-75.394591,95.552876,-52.095449,0.154486
0.124403,216.524611,-2.026348,216.534093,-0.536188,0.157344
0.442444,113.776807,-14.307623,114.672882,-7.167417,0.433075
0.115672,122.755546,51.753048,133.219001,22.860014,0.103866
0.386967,149.855844,86.841935,173.200160,30.092427,0.334535
0.117739,270.996291,162.133434,315.794617,30.891515,0.133511
0.109415,499.708887,-69.709229,504.547667,-7.941493,0.091556
0.171672,436.324655,-965.673815,1059.672176,-65.684910,0.120403
0.440475,304.436682,-567.645679,644.129886,-61.794690,0.261575
0.121477,70.768838,-230.639158,241.252253,-72.942001,0.071652
0.346572,26.519741,-121.734998,124.590154,-77.710236,0.187652
0.113656,164.020064,52.423500,172.194090,17.724732,0.090370
0.099772,88.130667,18.268338,90.004148,11.710818,0.047319
0.107892,89.124306,282.755629,296.469033,72.505198,0.057175
0.287843,183.361087,130.486838,225.051334,35.437125,0.128752
0.116739,113.890964,-273.209332,295.997450,-67.370532,0.036949
0.276011,1071.583305,267.055877,1104.359371,13.993967,0.078117
0.149036,849.969517,-496.149641,984.181206,-30.273237,0.068973
0.110597,267.797469,-634.628821,688.817265,-67.121473,0.026864
0.112420,530.670351,605.778390,805.343703,48.781186,0.041568
0.268671,998.403720,141.373096,1008.363198,8.059453,0.067373
0.101465,564.169306,266.363893,623.888395,25.273621,0.020281
0.244955,1115.239365,267.270433,1146.818350,13.476932,0.042306
0.112901,224.048007,-415.026588,471.640306,-61.638046,0.048029
0.101142,100.971263,-209.567497,232.623584,-64.274868,0.023618
0.110386,176.142368,231.767213,291.105092,52.765278,0.056205
0.243287,961.303986,102.802934,966.785290,6.104076,0.072258
0.105796,496.007116,218.703322,542.083206,23.794016,0.031710
0.227300,658.439563,4.779107,658.456907,0.415859,0.085426
0.122311,321.485198,204.182246,380.845273,32.420519,0.093379
