"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
0.000000,4.872905,299.871553,299.911143,89.069027,0.000000
0.000000,6.425982,372.141260,372.196736,89.010738,0.000000
0.000000,16.571283,695.391770,695.589190,88.634892,0.000000
0.000000,242.740674,1738.961225,1755.821511,82.053460,0.000000
0.000000,1187.498447,-1338.524175,1789.357295,-48.421525,0.000000
0.000000,338.812250,-194.172124,390.508073,-29.816872,0.000000
0.000000,290.596470,146.091616,325.252316,26.690057,0.000000
0.000000,328.249907,346.697171,477.437880,46.565585,0.000000
0.000000,413.638966,489.682467,641.003988,49.811934,0.000000
0.000000,543.130766,578.018998,793.156347,46.782370,0.000000
0.000000,699.586050,581.947944,909.991236,39.755246,0.000000
0.000000,817.392282,476.428009,946.104535,30.236342,0.000000
0.000000,808.802952,317.090204,868.739554,21.407602,0.000000
0.000000,680.879096,220.602335,715.724621,17.952134,0.000000
0.000000,523.843354,229.054223,571.732190,23.617695,0.000000
0.000000,395.576524,308.744518,501.800722,37.971772,0.000000
0.000000,305.962220,422.166739,521.380509,54.067556,0.000000
0.000000,247.683399,549.572727,602.807804,65.739693,0.000000
0.000000,212.413574,683.559746,715.802663,72.737568,0.000000
0.000000,194.717576,822.844563,845.569695,76.686458,0.000000
0.000000,192.921366,969.256599,988.269704,78.742935,0.000000
0.000000,211.373450,1126.470166,1146.129910,79.372469,0.000000
0.000000,271.289663,1293.841471,1321.977243,78.157910,0.000000
0.000000,418.577906,1397.266635,1458.616300,73.323409,0.000000
0.000000,395.868330,1337.840321,1395.180440,73.516460,0.000000
0.000000,285.581914,1510.021260,1536.789262,79.290459,0.000000
0.000000,275.685500,1733.026431,1754.817115,80.961267,0.000000
0.000000,304.464671,1961.413150,1984.903091,81.176555,0.000000
0.000000,355.123464,2203.505846,2231.938773,80.844767,0.000000
0.000000,426.357359,2468.223546,2504.777050,80.199524,0.000000
0.000000,522.324688,2763.982097,2812.902435,79.298702,0.000000
0.000000,651.185393,3099.868119,3167.526601,78.136449,0.000000
0.000000,826.094064,3486.452907,3582.985525,76.669941,0.000000
0.000000,1067.827767,3936.195584,4078.466846,74.821866,0.000000
0.000000,1409.831235,4462.953425,4680.339452,72.468857,0.000000
0.000000,1906.938702,5079.075849,5425.258215,69.421357,0.000000
0.000000,2650.536540,5785.278267,6363.551569,65.385024,0.000000
0.000000,3791.301467,6540.097219,7559.552794,59.899084,0.000000
0.000000,5555.415305,7176.091093,9075.181683,52.254533,0.000000
0.000000,8162.456620,7212.651535,10892.568119,41.465016,0.000000
0.000000,11351.862928,5693.558201,12699.661291,26.636180,0.000000
0.000000,13551.207048,1982.578971,13695.467565,8.323479,0.000000
0.000000,13011.111041,-2358.032373,13223.060432,-10.272344,0.000000
0.000000,10564.715697,-5072.098364,11719.189374,-25.645567,0.000000
0.000000,8022.646124,-6011.177308,10024.824361,-36.843345,0.000000
0.000000,6084.721779,-6010.117477,8552.505552,-44.646588,0.000000
0.000000,4732.670689,-5653.288992,7372.777515,-50.065496,0.000000
0.000000,3801.292243,-5203.455583,6444.049404,-53.850666,0.000000
0.000000,3151.924772,-4760.374421,5709.272669,-56.490781,0.000000
0.000000,2691.274733,-4356.804324,5121.006113,-58.295645,0.000000
