"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.016685,16.957628,29.725500,34.222310,60.296361,336.074105
0.398797,14.638001,52.383262,54.390048,74.387488,2.410985
0.204461,30.244260,76.522082,82.282102,68.434298,0.828169
0.255752,98.522890,-59.239558,114.961233,-31.017530,0.900929
0.753302,79.045365,50.600884,93.854244,32.625336,1.852692
0.122856,206.985223,165.098468,264.764776,38.577056,0.265479
0.402057,178.964166,100.095205,205.054195,29.218418,1.253981
0.136610,133.147505,39.732303,138.949321,16.615533,0.520169
0.117924,84.982024,-1.110527,84.989280,-0.748687,0.279433
0.159874,246.913688,231.841095,338.698483,43.196758,0.324403
0.329045,380.280959,143.202298,406.350226,20.634855,0.594317
0.087335,98.875934,-159.322314,187.510134,-58.176131,0.188330
0.321943,352.302056,65.048015,358.256868,10.461110,0.622477
0.150269,263.369593,-30.560043,265.136679,-6.618706,0.424442
0.157630,109.695971,141.104064,178.727622,52.138082,0.472120
0.151845,63.844513,151.792624,164.672774,67.188206,0.531105
0.509643,58.671400,80.456501,99.577013,53.899298,1.334800
0.125240,132.606334,34.324970,136.976799,14.512408,0.301809
0.495929,159.457029,60.688861,170.615597,20.836673,0.890705
0.151588,187.016211,-65.928174,198.296715,-19.418906,0.290710
0.108235,58.807386,-75.343707,95.577104,-52.027195,0.155521
0.124157,216.297054,-1.746431,216.304105,-0.462609,0.157511
0.442226,113.738933,-14.258367,114.629167,-7.145352,0.434313
0.115582,122.688108,51.703420,133.137581,22.851609,0.103870
0.386147,149.605041,86.690675,172.907320,30.090730,0.336275
0.116547,270.707376,162.740753,315.859203,31.012960,0.129858
0.108901,499.947654,-69.747195,504.789389,-7.942017,0.090125
0.170906,436.304576,-965.757834,1059.740476,-65.687770,0.119041
0.440001,304.436993,-567.638089,644.123344,-61.794346,0.260418
0.121323,70.766716,-230.637162,241.249723,-72.942344,0.070769
0.346330,26.518805,-121.734830,124.589790,-77.710640,0.185071
0.113106,164.021535,52.426041,172.196266,17.725388,0.086408
0.099702,88.131082,18.270073,90.004906,11.711846,0.046340
0.107322,89.092945,282.738414,296.443188,72.509979,0.054988
0.286965,183.336180,130.508242,225.043454,35.445242,0.124225
0.116584,113.926990,-273.283348,296.079630,-67.369609,0.036230
0.273670,1071.318694,268.591389,1104.475024,14.074578,0.075976
0.145254,851.549112,-495.827619,985.383640,-30.210764,0.064008
0.110136,268.258624,-635.510835,689.809184,-67.114665,0.025883
0.109885,529.031639,606.096772,804.504675,48.883914,0.038184
0.264349,998.575872,144.533737,1008.981553,8.235789,0.062500
0.100677,563.442273,267.607937,623.763740,25.405466,0.018833
0.242001,1114.668777,272.975681,1147.607165,13.760570,0.038858
0.111041,224.679521,-415.966836,472.767698,-61.624830,0.042177
0.100894,101.116456,-209.851112,232.942110,-64.272975,0.020999
0.108694,175.578810,231.870398,290.846695,52.865967,0.048412
0.238105,963.213979,109.812734,969.453457,6.504014,0.063217
0.104646,495.204158,221.177483,542.352871,24.067401,0.027837
0.223246,660.693447,8.535943,660.748586,0.740202,0.074229
0.118226,320.642892,205.611386,380.904064,32.669913,0.078178
