"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.009181,19.232557,31.014578,36.493770,58.196392,289.822014
0.425932,17.011973,56.261485,58.777223,73.176084,1.763432
0.216841,35.509217,81.902656,89.268974,66.560668,0.568127
0.231495,88.246641,-63.513654,108.726510,-35.743655,0.487746
0.753688,85.995236,45.466940,97.274988,27.866064,1.054330
0.105023,235.614372,89.173370,251.924636,20.730236,0.298584
0.285877,163.002131,84.237407,183.481976,27.329340,0.991089
0.116840,129.907324,38.099711,135.379100,16.345557,0.403433
0.114695,84.163628,-1.295726,84.173602,-0.882017,0.252951
0.113396,250.284277,222.832582,335.106817,41.679246,0.219042
0.233664,377.621670,134.991597,401.024758,19.670874,0.396077
0.080469,98.558293,-159.004507,187.072634,-58.207465,0.140500
0.234094,360.404625,67.778826,366.722597,10.650822,0.398861
0.105156,275.608182,-37.264916,278.116062,-7.700251,0.249610
0.145295,116.177665,152.955468,192.074530,52.781432,0.321545
0.142557,76.677850,163.987936,181.029102,64.940044,0.399049
0.506190,63.503261,77.291685,100.033338,50.593292,1.270277
0.117119,126.404671,30.547510,130.043421,13.585869,0.294870
0.472786,152.805956,58.351676,163.568268,20.900247,0.933092
0.146363,185.525328,-60.141932,195.029996,-17.961191,0.288310
0.108022,59.573420,-74.918753,95.717355,-51.509204,0.161566
0.122076,214.560553,0.416575,214.560958,0.111241,0.157788
0.440559,113.471027,-13.832228,114.310999,-6.950120,0.445632
0.114782,122.026902,51.424762,132.420055,22.851604,0.105171
0.379985,147.370968,86.684277,170.974753,30.464237,0.355325
0.110648,270.491743,166.293617,317.520629,31.582477,0.109298
0.106390,501.291018,-70.221104,506.185429,-7.974135,0.082909
0.167022,436.075415,-966.309176,1060.148665,-65.711325,0.112119
0.437578,304.453028,-567.577359,644.077406,-61.790536,0.254529
0.120539,70.753967,-230.609216,241.219266,-72.943292,0.066285
0.345104,26.512464,-121.723173,124.577051,-77.712348,0.172043
0.110455,164.042536,52.406624,172.210360,17.717107,0.067167
0.099371,88.136020,18.265228,90.008758,11.708188,0.041553
0.104778,89.081988,282.790991,296.490043,72.515052,0.044781
0.283142,183.338989,130.538416,225.063242,35.451085,0.103356
0.115817,113.935125,-273.382917,296.174665,-67.375568,0.032722
0.263916,1071.325387,270.986776,1105.066477,14.194962,0.066136
0.129524,854.400101,-495.511593,987.689865,-30.111703,0.043272
0.108008,269.072302,-637.267856,691.744335,-67.109170,0.021576
0.100520,525.694711,606.792428,802.839947,49.095975,0.025205
0.248234,998.860825,151.252088,1010.247565,8.610576,0.044144
0.097908,561.797406,270.253154,623.420478,25.689923,0.013746
0.231580,1112.773416,285.375445,1148.783626,14.383758,0.027738
0.104572,226.178143,-417.962848,475.236252,-61.580224,0.023239
0.099967,101.474799,-210.448163,233.635537,-64.257365,0.013375
0.103595,174.354028,231.983928,290.199707,53.072280,0.025535
0.221816,965.426608,125.177982,973.508122,7.387799,0.038029
0.101221,492.857470,226.061487,542.228994,24.639749,0.017722
0.211193,664.051860,16.888048,664.266572,1.456822,0.045031
0.107382,318.502502,208.111223,380.465669,33.160814,0.039285
