"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
0.000000,2.684514,174.541992,174.562635,89.118841,0.000000
0.000000,3.488954,228.632371,228.658990,89.125728,0.000000
0.000000,5.984852,372.781187,372.829226,89.080218,0.000000
0.000000,21.322484,592.045842,592.429682,87.937389,0.000000
0.000000,273.052939,1127.223044,1159.823132,76.383243,0.000000
0.000000,972.010225,33.211055,972.577427,1.956886,0.000000
0.000000,389.357802,224.430501,449.409110,29.959663,0.000000
0.000000,331.452864,423.534008,537.812288,51.953673,0.000000
0.000000,372.411014,571.868038,682.439020,56.927083,0.000000
0.000000,476.255735,684.855323,834.174045,55.184835,0.000000
0.000000,641.797662,733.492792,974.636299,48.814452,0.000000
0.000000,825.458986,649.817192,1050.545059,38.210502,0.000000
0.000000,878.887605,429.476615,978.209377,26.042878,0.000000
0.000000,727.329346,258.364115,771.854905,19.556209,0.000000
0.000000,519.714458,252.295721,577.716409,25.894285,0.000000
0.000000,365.254252,347.739263,504.314648,43.592788,0.000000
0.000000,269.990678,477.784364,548.792187,60.529687,0.000000
0.000000,215.048066,615.525776,652.010469,70.741966,0.000000
0.000000,185.758533,754.076097,776.618949,76.161334,0.000000
0.000000,173.833143,893.593006,910.344123,78.991582,0.000000
0.000000,175.739127,1036.706031,1051.495904,80.378862,0.000000
0.000000,192.296075,1187.322174,1202.793302,80.800383,0.000000
0.000000,232.215656,1349.424706,1369.259343,80.235892,0.000000
0.000000,324.984083,1518.190085,1552.583585,77.917597,0.000000
0.000000,519.151134,1560.407062,1644.502386,71.597593,0.000000
0.000000,394.845728,1491.746605,1543.117327,75.174538,0.000000
0.000000,298.174020,1719.047536,1744.715501,80.159778,0.000000
0.000000,308.330967,1960.879939,1984.973078,81.063915,0.000000
0.000000,353.444341,2203.782059,2231.944952,80.888450,0.000000
0.000000,420.337753,2461.251201,2496.886321,80.308406,0.000000
0.000000,509.598830,2743.576162,2790.501949,79.477650,0.000000
0.000000,626.898517,3059.979435,3123.535800,78.422012,0.000000
0.000000,782.138494,3420.288224,3508.576943,77.119294,0.000000
0.000000,990.844863,3835.841239,3961.748547,75.516398,0.000000
0.000000,1277.461888,4319.773642,4504.703452,73.525773,0.000000
0.000000,1681.065142,4886.218111,5167.311432,71.014622,0.000000
0.000000,2265.632840,5546.317532,5991.221106,67.780320,0.000000
0.000000,3137.398019,6295.133879,7033.631842,63.509039,0.000000
0.000000,4469.777488,7073.154747,8367.103972,57.709755,0.000000
0.000000,6515.113079,7662.276568,10057.692610,49.626010,0.000000
0.000000,9479.734720,7466.674997,12067.170583,38.225594,0.000000
0.000000,12914.413479,5391.767855,13994.757450,22.660537,0.000000
0.000000,14875.324715,983.488604,14907.801153,3.782630,0.000000
0.000000,13714.616233,-3646.473980,14191.105345,-14.889453,0.000000
0.000000,10793.896480,-6235.343326,12465.460586,-30.013869,0.000000
0.000000,8025.059297,-6967.681482,10627.801370,-40.965838,0.000000
0.000000,5987.284581,-6803.869621,9063.124101,-48.652796,0.000000
0.000000,4585.781580,-6331.840203,7818.029999,-54.086384,0.000000
0.000000,3624.678816,-5799.062293,6838.670923,-57.992735,0.000000
0.000000,2953.678447,-5293.688931,6061.959985,-60.840133,0.000000
