"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.008677,16.780473,29.612393,34.036423,60.461047,335.717929
0.398466,14.610566,52.329684,54.331064,74.400147,2.420133
0.203970,30.064035,76.323446,82.031180,68.500371,0.836865
0.257303,99.317094,-58.864125,115.450728,-30.654746,0.929103
0.752218,78.258555,51.162457,93.498655,33.175127,1.954251
0.123514,197.322023,174.010544,263.088674,41.407805,0.262254
0.421947,182.205680,109.831392,212.748312,31.081067,1.275583
0.140273,136.134951,40.502261,142.032243,16.568559,0.520320
0.118982,85.663425,-1.472962,85.676088,-0.985090,0.270257
0.167178,251.324145,240.001711,347.512081,43.679872,0.335273
0.345985,389.935579,147.082185,416.752835,20.666281,0.619237
0.088438,97.957660,-160.718993,188.218749,-58.637840,0.190877
0.338577,355.495093,69.165579,362.161067,11.009991,0.657364
0.159070,266.909553,-25.255389,268.101742,-5.405321,0.454042
0.157240,102.948701,143.744718,176.807746,54.390095,0.468414
0.150480,55.602968,157.011358,166.566073,70.499244,0.492993
0.523148,59.250214,83.807845,102.636946,54.740570,1.173821
0.127761,137.127357,32.302584,140.880691,13.255296,0.264877
0.506431,164.784483,58.266414,174.782438,19.473168,0.781511
0.150020,184.681484,-71.561606,198.061389,-21.180684,0.254246
0.107267,57.655309,-75.334367,94.865175,-52.572250,0.135109
0.124276,217.168640,-6.681648,217.271403,-1.762269,0.139563
0.442440,113.684251,-15.453220,114.729730,-7.740832,0.381966
0.116255,123.918351,51.017777,134.009594,22.377199,0.092266
0.390098,152.018162,86.451964,174.881285,29.626672,0.298226
0.118760,279.544901,160.409510,322.298872,29.848229,0.119880
0.108808,496.568251,-89.374599,504.547170,-10.203115,0.079742
0.160528,377.102124,-921.735073,995.892342,-67.749449,0.098192
0.425409,281.924830,-555.376692,622.836158,-63.086369,0.217623
0.119735,68.580461,-228.029809,238.119452,-73.261226,0.060914
0.344063,26.082629,-120.999586,123.778849,-77.835474,0.159776
0.113514,165.048328,51.258294,172.824661,17.252984,0.079586
0.099843,88.330099,17.921049,90.129742,11.468907,0.040251
0.108862,91.094113,286.434080,300.570490,72.357869,0.049823
0.289041,185.580022,130.004465,226.585757,35.012415,0.109861
0.115330,110.971478,-270.972204,292.814966,-67.729386,0.029885
0.278568,1099.363532,225.237804,1122.199734,11.578538,0.064674
0.143941,820.028023,-517.824523,969.839263,-32.271253,0.059016
0.107808,253.890568,-624.490732,674.128396,-67.875495,0.021135
0.113535,553.344516,612.316059,825.300618,47.896162,0.036750
0.268515,1012.726695,109.480410,1018.627174,6.169976,0.058093
0.102206,575.323339,259.962339,631.329836,24.316037,0.018044
0.246742,1139.982489,233.558458,1163.662163,11.578472,0.040446
0.110551,217.902964,-412.563779,466.573224,-62.158422,0.045323
0.100416,99.573631,-208.885397,231.404444,-64.513318,0.023957
0.110432,178.213872,232.916960,293.275458,52.578984,0.055184
0.242774,972.139183,80.115582,975.434825,4.711193,0.074014
0.106213,502.764830,215.236415,546.899615,23.176036,0.032961
0.226416,661.598414,-5.473415,661.621054,-0.473998,0.086598
0.121583,324.919957,203.771985,383.530964,32.093683,0.090871
