"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.018787,19.683489,31.226814,36.912784,57.775156,336.094554
0.434312,17.637982,57.164825,59.824039,72.852596,1.641105
0.222387,37.074712,83.311783,91.188746,66.010380,0.521757
0.229469,85.205501,-64.350637,106.775380,-37.061577,0.434637
0.769899,88.480251,42.945889,98.351940,25.890666,1.381985
0.101459,226.259312,53.098329,232.406344,13.207125,0.347536
0.280383,153.771119,79.524867,173.117768,27.346372,1.037586
0.116750,127.618611,37.417904,132.991012,16.341190,0.424177
0.113902,83.358522,-1.361073,83.369633,-0.935439,0.263353
0.118317,252.439755,208.608169,327.480073,39.569242,0.234782
0.239402,364.119029,114.194617,381.605920,17.412412,0.423247
0.079585,99.604095,-151.982688,181.713272,-56.760580,0.158203
0.233763,329.934562,52.358011,334.063132,9.017196,0.448195
0.106721,251.087738,-26.560344,252.488621,-6.038357,0.288974
0.137283,109.338705,137.311564,175.526118,51.470327,0.386623
0.131921,66.397770,150.470436,164.468891,66.189673,0.426677
0.498406,59.215098,78.892007,98.642671,53.108684,1.309484
0.120035,129.751807,34.019539,134.137468,14.691650,0.290002
0.482568,156.003700,60.576496,167.351923,21.221274,0.908127
0.147268,186.933198,-62.451675,197.089402,-18.473727,0.279735
0.108063,59.354983,-75.140159,95.755196,-51.693961,0.158459
0.122633,215.056365,-0.066383,215.056375,-0.017686,0.157905
0.440590,113.400046,-13.902956,114.249125,-6.989637,0.445239
0.114525,121.564444,51.222180,131.915222,22.848526,0.108961
0.379136,146.379943,87.904571,170.746307,30.985799,0.372078
0.110210,271.573706,167.993339,319.333744,31.740606,0.105417
0.106309,502.157086,-70.977633,507.148463,-8.045205,0.081999
0.166917,435.624442,-966.839033,1060.446307,-65.745309,0.111865
0.437595,304.507412,-567.489976,644.026115,-61.782597,0.254651
0.120562,70.745863,-230.539104,241.149862,-72.940246,0.066451
0.345131,26.506069,-121.679997,124.533503,-77.710996,0.172461
0.110914,164.097154,52.276138,172.222735,17.670226,0.069824
0.099442,88.147522,18.210070,90.008846,11.672321,0.041749
0.105675,89.677616,283.354808,297.207036,72.438189,0.046360
0.284552,183.850748,130.228684,225.301149,35.311436,0.105822
0.115592,113.257815,-272.321896,294.934820,-67.417728,0.031974
0.267479,1076.303538,250.650101,1105.103968,13.109414,0.065391
0.133963,835.760353,-500.297823,974.060204,-30.905328,0.048773
0.107352,263.665615,-627.881354,680.995265,-67.221050,0.021235
0.105875,542.475895,603.890260,811.765695,48.066580,0.030031
0.254921,997.417887,121.415330,1004.780635,6.940448,0.050596
0.099517,568.288801,259.207471,624.612420,24.518643,0.016430
0.236096,1117.013673,237.581307,1142.000186,12.007495,0.036724
0.106663,221.196920,-410.506069,466.308171,-61.682455,0.036474
0.099687,100.392961,-208.295153,231.226334,-64.267117,0.021713
0.107418,178.426119,231.167510,292.017632,52.337326,0.045276
0.228933,950.991110,77.422075,954.137448,4.654299,0.065118
0.103217,497.688169,209.555599,540.006539,22.833917,0.030527
0.215981,649.088015,-6.353465,649.119109,-0.560810,0.077781
0.115434,323.299856,199.233412,379.758804,31.643436,0.075734
