"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.014374,16.426164,29.392531,33.671052,60.801137,290.161530
0.389377,14.007662,51.289663,53.168074,74.724533,2.557173
0.201425,28.995638,75.129422,80.530597,68.896278,0.893586
0.259544,100.885753,-57.884501,116.312297,-29.845604,0.979257
0.753654,77.772486,51.205555,93.115887,33.360984,2.050527
0.124435,199.822015,171.480550,263.314293,40.635086,0.267552
0.439968,180.218572,96.768704,204.555410,28.233659,1.386975
0.167007,130.973534,39.347382,136.756290,16.721445,0.764395
0.117899,84.445591,-0.678756,84.448319,-0.460521,0.300744
0.182106,241.544136,225.146300,330.203613,42.987659,0.381489
0.372448,370.400334,139.455803,395.783184,20.631366,0.696869
0.092838,99.878166,-157.081189,186.145502,-57.550255,0.235125
0.366909,342.556333,57.331736,347.320844,9.501215,0.745971
0.167436,252.419460,-31.948217,254.433238,-7.213455,0.496205
0.155410,112.342681,133.227107,174.270881,49.861010,0.502512
0.166394,66.678641,143.344556,158.093969,65.053875,0.666787
0.503187,57.023237,78.032951,96.647768,53.842218,1.568014
0.121845,129.120642,36.952925,134.304351,15.970546,0.322414
0.492928,154.868628,63.525805,167.391217,22.303025,1.029368
0.154422,189.682703,-60.345090,199.050390,-17.647793,0.334422
0.109456,60.041852,-75.424459,96.404735,-51.478359,0.179172
0.125167,215.388735,3.647313,215.419614,0.970133,0.183291
0.442574,113.842540,-12.898079,114.570871,-6.463907,0.498452
0.114943,121.328944,52.589984,132.236224,23.434302,0.117783
0.385496,147.268452,87.188054,171.142495,30.627011,0.393697
0.121131,260.743607,163.506923,307.768976,32.090974,0.165926
0.108691,501.226014,-45.192550,503.259260,-5.152086,0.102804
0.189831,525.281068,-1019.903212,1147.223937,-62.750160,0.156502
0.458574,334.871442,-582.143706,671.587803,-60.090832,0.315883
0.123384,73.550755,-233.862147,245.155496,-72.541391,0.083572
0.351061,27.062107,-122.634378,125.584826,-77.555802,0.236899
0.114521,162.762201,53.793905,171.421464,18.289037,0.108353
0.099464,87.886815,18.682490,89.850586,12.000980,0.052736
0.113319,86.859571,278.451159,291.684133,72.675302,0.091759
0.284301,180.730733,131.008829,223.219423,35.937758,0.139765
0.118456,117.512539,-275.892096,299.876050,-66.929071,0.045672
0.284510,1035.269590,311.995170,1081.260427,16.771027,0.106205
0.147034,884.511648,-466.613607,1000.044556,-27.813355,0.070744
0.114046,285.569375,-646.702847,706.947268,-66.174829,0.034323
0.118209,505.403437,597.476659,782.566925,49.772234,0.057729
0.249391,979.053315,176.978779,994.920540,10.246435,0.057975
0.097461,551.001393,273.217417,615.020562,26.374795,0.018333
0.230572,1084.040820,303.565095,1125.742539,15.643896,0.036702
0.107731,231.556872,-417.804024,477.680633,-61.003743,0.032281
0.100633,102.651989,-210.352989,234.063690,-63.987683,0.017480
0.105018,173.763436,230.397668,288.577230,52.976795,0.035347
0.225204,947.223775,128.112874,955.848203,7.702566,0.048999
0.101675,488.095965,222.424515,536.386369,24.498675,0.022478
0.214351,654.232856,16.479383,654.440371,1.442911,0.059408
0.111960,317.517397,204.548861,377.700323,32.790164,0.059146
