"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.018637,19.472143,31.124502,36.713744,57.969036,336.093734
0.427232,17.093602,56.366274,58.901172,73.129580,1.754142
0.213011,34.228918,80.769563,87.723094,67.033504,0.613666
0.238546,94.625751,-61.762831,112.998584,-33.132741,0.629514
0.718751,78.547332,52.609802,94.538218,33.813571,1.458915
0.101889,150.309753,231.099246,275.680763,56.959536,0.155857
0.477105,259.754350,202.602764,329.424047,37.953459,0.827284
0.156697,167.541411,29.842312,170.178401,10.099550,0.346840
0.124940,90.045531,-8.948151,90.489044,-5.675058,0.111078
0.227303,409.462198,323.675344,521.943503,38.325981,0.344599
0.437404,595.471371,39.067706,596.751573,3.753684,0.553461
0.079606,66.307778,-163.613732,176.539442,-67.938752,0.087962
0.397736,512.457755,-61.449855,516.128895,-6.837805,0.576036
0.155160,299.062946,-149.057821,334.150984,-26.492410,0.357217
0.225350,157.877957,225.474029,275.252588,55.000112,0.448081
0.275653,110.252698,280.898905,301.761250,68.570014,0.805779
0.705271,107.500654,79.376926,133.630412,36.441623,2.458904
0.102535,89.662901,-10.597716,90.287028,-6.740807,0.679593
0.379914,111.122685,46.306157,120.384846,22.622078,1.756287
0.159310,177.923047,-33.785515,181.102379,-10.751793,0.539501
0.110393,61.854837,-73.240336,95.865362,-49.817368,0.228853
0.123344,209.270279,2.182921,209.281664,0.597637,0.188738
0.438631,112.616007,-14.218825,113.510088,-7.196051,0.438737
0.115682,123.324475,50.349645,133.206655,22.208705,0.094104
0.392569,154.162632,85.945476,176.501394,29.139612,0.258122
0.124435,300.403274,151.589697,336.484120,26.776455,0.097607
0.115197,467.141367,-141.936974,488.228595,-16.900963,0.073274
0.182550,250.698957,-754.207575,794.782381,-71.613169,0.136190
0.439806,211.118504,-489.659410,533.232933,-66.676528,0.250225
0.125276,60.103029,-213.332995,221.637859,-74.265699,0.098845
0.346128,24.136811,-116.126286,118.608178,-78.258272,0.240437
0.149653,170.843215,40.582947,175.597209,13.362658,0.311729
0.104463,89.480794,14.407138,90.633207,9.146590,0.096989
0.163916,127.952828,326.911338,351.059751,68.624666,0.222696
0.360900,213.697424,112.467611,241.486134,27.757550,0.504982
0.104946,81.506123,-228.701007,242.790853,-70.384581,0.119280
0.314558,659.872705,-446.440594,796.706465,-34.080538,0.322167
0.230511,285.439995,-392.556237,485.362122,-53.977920,0.307965
0.081766,139.082761,-292.366244,323.762312,-64.558906,0.161917
0.203284,370.262917,-72.332211,377.261946,-11.053728,0.357695
0.245100,285.115404,9.946787,285.288857,1.998061,0.425811
0.077952,252.742997,136.590017,287.290542,28.388139,0.175210
0.171320,394.318193,265.141843,475.170531,33.917115,0.241730
0.209923,441.063673,-296.676677,531.558289,-33.926320,0.404591
0.121226,147.322731,-209.778414,256.341510,-54.920483,0.175811
0.114553,142.506926,200.691184,246.140560,54.622176,0.197479
0.229998,650.085258,320.718358,724.893860,26.259342,0.192134
0.096295,382.974273,245.152679,454.718737,32.624459,0.074854
0.224872,571.204427,140.663284,588.269204,13.834242,0.162664
0.122091,272.704216,207.351588,342.581771,37.247668,0.139019
