"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.008944,17.027994,29.766052,34.292426,60.227815,335.712198
0.399891,14.713487,52.504744,54.527377,74.345451,2.395005
0.205175,30.426218,76.713798,82.527338,68.365739,0.822460
0.255465,98.061740,-59.470728,114.685973,-31.235224,0.891770
0.755977,79.414743,50.375195,94.044466,32.388203,1.831749
0.123908,210.609289,161.146117,265.187374,37.421139,0.272968
0.400774,177.632471,98.204040,202.971250,28.935994,1.262588
0.136552,132.732763,39.484280,138.481027,16.566268,0.523361
0.117778,84.830013,-1.149298,84.837798,-0.776210,0.280739
0.161131,247.917755,229.179368,337.618714,42.750817,0.327717
0.330675,378.247536,138.495380,402.805373,20.110211,0.599801
0.087190,99.008925,-157.866128,186.345061,-57.905290,0.191880
0.322007,345.821135,61.415598,351.232306,10.070365,0.633199
0.150600,258.068377,-27.866776,259.568574,-6.163041,0.433124
0.155335,107.361601,138.267191,175.055218,52.171403,0.482011
0.149055,61.184194,150.437521,162.403674,67.868015,0.525679
0.509674,58.228593,80.944120,99.712184,54.269976,1.325066
0.125484,133.163483,34.565303,137.576427,14.551160,0.298543
0.496831,159.877026,60.837985,171.061170,20.833315,0.884893
0.151471,187.117131,-66.195911,198.481030,-19.482111,0.288401
0.108220,58.784347,-75.364137,95.579039,-52.045618,0.154971
0.124186,216.343934,-1.791178,216.351348,-0.474359,0.157390
0.442231,113.732597,-14.264931,114.623697,-7.149001,0.434278
0.115574,122.662197,51.669937,133.100702,22.842658,0.104092
0.385788,149.389737,86.626821,172.689026,30.108215,0.339919
0.116222,270.665308,163.365520,316.145539,31.113931,0.128720
0.108815,500.219251,-69.904057,505.080069,-7.955383,0.089724
0.170817,436.206698,-965.890127,1059.820749,-65.695537,0.118868
0.439984,304.448312,-567.618766,644.111666,-61.792647,0.260394
0.121327,70.764852,-230.622655,241.235306,-72.941756,0.070798
0.346342,26.517450,-121.726148,124.581019,-77.710399,0.185221
0.113227,164.032533,52.400314,172.198911,17.716120,0.087152
0.099722,88.133421,18.259280,90.005006,11.704816,0.046458
0.107557,89.207948,282.849332,296.583551,72.495229,0.055531
0.287352,183.436694,130.449011,225.091015,35.418121,0.125296
0.116567,113.791454,-273.076710,295.836753,-67.378438,0.036197
0.274779,1072.393422,264.618284,1104.558956,13.861114,0.076222
0.146823,847.853240,-496.864038,982.715110,-30.371411,0.065985
0.110120,267.138538,-633.640528,687.650578,-67.140043,0.026016
0.111503,532.416404,605.593801,806.356670,48.679221,0.039899
0.266754,998.450006,138.425478,1008.000014,7.893193,0.064869
0.101204,564.839272,265.359784,624.066678,25.163996,0.019676
0.243778,1115.860460,262.967985,1146.427812,13.260592,0.041388
0.112026,223.585576,-414.395974,470.865727,-61.651109,0.046377
0.100938,100.873336,-209.390107,232.421270,-64.277635,0.023342
0.110001,176.476075,231.712349,291.263485,52.706483,0.054752
0.241423,960.259811,98.979275,965.347503,5.885009,0.071371
0.105482,496.407209,217.435269,541.939308,23.654282,0.031603
0.225853,657.326282,3.009943,657.333174,0.262360,0.084557
0.121463,321.844201,203.525587,380.796999,32.308156,0.091231
