"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.014292,16.301721,29.314901,33.542653,60.922005,290.158903
0.385691,13.766005,50.879972,52.709339,74.860608,2.609641
0.196244,27.743173,73.773176,78.817289,69.390705,0.931034
0.263041,106.720767,-54.624470,119.888093,-27.105401,1.094786
0.710968,71.798485,54.800218,90.322125,37.352696,2.382026
0.096681,111.110875,208.605931,236.351562,61.958661,0.231422
0.524127,203.041892,207.914609,290.610555,45.679325,1.285943
0.210033,161.030653,43.079388,166.693445,14.977209,0.833447
0.127967,90.553417,-5.207181,90.703010,-3.291111,0.220171
0.290681,312.624659,329.960128,454.541377,46.545334,0.551707
0.610089,550.804546,154.442076,572.047203,15.663157,1.010022
0.095852,73.987578,-170.525222,185.884408,-66.544916,0.185331
0.583310,514.143281,7.058579,514.191732,0.786554,0.970733
0.236934,310.891876,-132.806704,338.070080,-23.131191,0.626923
0.252742,159.598227,217.062398,269.421006,53.674284,0.614503
0.428367,163.376223,264.805723,311.149259,58.326810,1.763037
0.602901,88.493922,45.306591,99.417611,27.111268,3.948816
0.110432,97.329683,32.883959,102.734716,18.668135,0.617708
0.470898,135.455257,64.281593,149.934152,25.387127,1.505427
0.167598,188.552810,-48.198899,194.615765,-14.339195,0.488466
0.111116,61.105893,-74.752500,96.549813,-50.735966,0.216076
0.126851,213.041752,4.577044,213.090914,1.230768,0.203555
0.442119,113.552424,-13.009911,114.295279,-6.535984,0.498689
0.115295,121.870469,52.494626,132.695505,23.303534,0.113551
0.389837,149.943275,89.050634,174.393237,30.705885,0.346180
0.125994,283.634996,164.141821,327.706192,30.058307,0.136444
0.116181,493.000571,-97.940057,502.634875,-11.236153,0.094972
0.238408,358.295662,-888.340046,957.874636,-68.034220,0.236266
0.479664,270.402228,-542.129431,605.823147,-63.490989,0.350829
0.130041,67.260285,-225.256155,235.083562,-73.374656,0.120225
0.364345,25.741538,-120.072602,122.800882,-77.899908,0.375999
0.145904,166.259406,49.353716,173.430042,16.533398,0.299854
0.102215,88.608267,17.270908,90.275740,11.029410,0.060696
0.164283,96.227372,294.134739,309.475285,71.884282,0.245448
0.317711,191.193082,128.167386,230.177483,33.836152,0.204995
0.117783,103.147548,-263.744672,283.197226,-68.640096,0.042527
0.422408,1157.088411,45.172889,1157.969853,2.235700,0.181859
0.221236,687.435607,-571.455532,893.940232,-39.736270,0.168284
0.114230,199.592700,-570.688483,604.584643,-70.723216,0.057654
0.259801,721.160310,618.002002,949.736104,40.595092,0.243724
0.330796,1015.607931,-148.124543,1026.352936,-8.297977,0.179609
0.120889,654.418354,167.035371,675.399288,14.318596,0.072354
0.295217,1146.936791,-224.316611,1168.666738,-11.066158,0.175441
0.123725,160.533018,-364.416936,398.209183,-66.225540,0.155820
0.097069,82.859111,-191.821651,208.952573,-66.637630,0.109658
0.164417,239.066392,230.713930,332.237351,43.981417,0.323534
0.285636,606.554887,-348.516776,699.551838,-29.880989,0.348051
0.121292,445.607707,-61.978461,449.897276,-7.918327,0.225419
0.225725,314.792171,-124.453979,338.500965,-21.571506,0.459322
0.189160,223.229648,66.625348,232.960110,16.618314,0.584336
