"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.014374,16.426163,29.392538,33.671057,60.801146,290.161521
0.389377,14.007620,51.289691,53.168090,74.724585,2.557173
0.201425,28.995369,75.129651,80.530714,68.896516,0.893588
0.259548,100.886801,-57.886257,116.314080,-29.846097,0.979271
0.753686,77.774761,51.208798,93.119571,33.361881,2.050489
0.124498,199.921254,171.527525,263.420196,40.628783,0.267594
0.440033,180.205912,96.670276,204.497708,28.211041,1.387564
0.167074,112.364605,115.355537,161.036345,45.752493,0.662852
0.117894,84.442594,-0.675855,84.445299,-0.458569,0.300809
0.182074,241.513465,225.116545,330.160889,42.987511,0.381446
0.372396,370.350552,139.449590,395.734405,20.633064,0.696816
0.092837,99.886519,-157.074093,186.143997,-57.546913,0.235155
0.366879,342.510836,57.330842,347.275825,9.502308,0.745977
0.167432,252.391366,-31.928557,254.402898,-7.209857,0.496234
0.156476,66.407163,105.474186,124.638337,57.805242,0.565505
0.166379,66.664561,143.327944,158.072968,65.055963,0.666822
0.503173,57.017618,78.033822,96.645156,53.845212,1.568167
0.121848,129.122003,36.959144,134.307371,15.972937,0.322444
0.492937,154.869057,63.531630,167.393826,22.304814,1.029444
0.154427,189.687714,-60.344279,199.054919,-17.647134,0.334451
0.109457,60.042339,-75.425005,96.405466,-51.478334,0.179185
0.125169,215.389128,3.649407,215.420042,0.970688,0.183307
0.442575,113.842342,-12.897745,114.570637,-6.463752,0.498476
0.114944,121.328803,52.588884,132.235658,23.433889,0.117788
0.385514,147.271308,87.176505,171.139070,30.623196,0.393782
0.121218,260.651759,163.478653,307.676144,32.095601,0.166421
0.108732,501.280227,-45.053776,503.300813,-5.135798,0.102965
0.189963,525.507950,-1020.328426,1147.705843,-62.749810,0.156727
0.458551,334.929355,-582.249727,671.708580,-60.091059,0.315799
0.123377,73.551311,-233.875092,245.168012,-72.542175,0.083526
0.351050,27.061729,-122.637256,125.587554,-77.556253,0.236768
0.114848,61.302495,-44.331757,75.652499,-35.873099,0.112997
0.099489,41.419838,16.632644,44.634603,21.878533,0.052923
0.113291,86.849030,278.446095,291.676160,72.676982,0.091672
0.285793,78.910570,87.716737,117.987729,48.025238,0.142363
0.118458,117.516072,-275.902613,299.887111,-66.929237,0.045672
0.284466,1035.252758,312.133049,1081.284104,16.778279,0.106181
0.149894,181.383667,-770.784002,791.838375,-76.757879,0.076747
0.114048,285.591242,-646.754885,707.003705,-66.174912,0.034321
0.119937,428.411096,-293.664029,519.398334,-34.429566,0.065108
0.259899,84.269994,-252.434193,266.128641,-71.539467,0.064363
0.100867,44.201352,-92.338663,102.372790,-64.420150,0.019530
0.242516,143.041910,-204.170380,249.292062,-54.984888,0.040379
0.108147,74.696032,-428.717148,435.175700,-80.116483,0.032641
0.100634,102.655035,-210.358352,234.069846,-63.987589,0.017467
0.105010,173.753960,230.398764,288.572398,52.978429,0.035311
0.225189,947.237686,128.218998,955.876219,7.708758,0.048949
0.101803,430.694322,228.432212,487.523204,27.940643,0.022567
0.214342,654.252165,16.528932,654.460924,1.447204,0.059350
0.111946,317.505508,204.562849,377.697904,32.792925,0.059085
