"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
0.000000,2.600199,172.460136,172.479737,89.136211,0.000000
0.000000,3.387034,226.140532,226.165895,89.141913,0.000000
0.000000,5.779709,367.451690,367.497142,89.098859,0.000000
0.000000,20.060846,578.682392,579.030006,88.014556,0.000000
0.000000,238.854927,1074.829503,1101.049561,77.470993,0.000000
0.000000,1005.787341,99.418284,1010.688959,5.645134,0.000000
0.000000,395.458426,233.612624,459.306243,30.571993,0.000000
0.000000,329.798196,430.419144,542.243017,52.539738,0.000000
0.000000,365.706301,579.375365,685.140067,57.739556,0.000000
0.000000,463.606201,696.634338,836.797532,56.356460,0.000000
0.000000,624.376888,757.738180,981.841967,50.511449,0.000000
0.000000,817.467506,696.126590,1073.706362,40.416548,0.000000
0.000000,905.680083,482.001043,1025.953907,28.021815,0.000000
0.000000,776.844554,281.886288,826.406281,19.943840,0.000000
0.000000,561.034121,249.448770,613.990207,23.971040,0.000000
0.000000,391.637387,335.989331,516.012281,40.626598,0.000000
0.000000,285.740708,465.824929,546.480207,58.474717,0.000000
0.000000,224.457140,605.865438,646.106753,69.671663,0.000000
0.000000,191.487397,747.008980,771.161357,75.622446,0.000000
0.000000,177.376051,888.782343,906.309173,78.713650,0.000000
0.000000,177.872398,1033.662207,1048.854684,80.236177,0.000000
0.000000,193.227568,1185.516846,1201.160724,80.742755,0.000000
0.000000,231.249769,1348.526284,1368.210362,80.269374,0.000000
0.000000,319.625845,1519.930496,1553.173974,78.124320,0.000000
0.000000,516.658863,1580.636053,1662.933166,71.899104,0.000000
0.000000,409.955420,1490.253270,1545.612582,74.618896,0.000000
0.000000,300.513451,1715.787047,1741.905142,80.065631,0.000000
0.000000,308.074129,1959.929762,1983.994541,81.066980,0.000000
0.000000,352.357838,2203.147003,2231.146065,80.913417,0.000000
0.000000,418.344373,2459.486248,2494.811540,80.346708,0.000000
0.000000,506.029165,2739.346113,2785.692489,79.533948,0.000000
0.000000,620.527006,3051.742332,3114.190910,78.506436,0.000000
0.000000,770.894437,3406.090386,3492.238530,77.247202,0.000000
0.000000,971.222937,3813.160534,3934.903716,75.710434,0.000000
0.000000,1243.444130,4285.462334,4462.212537,73.819701,0.000000
0.000000,1622.130871,4836.810776,5101.572997,71.459990,0.000000
0.000000,2163.119464,5479.542866,5891.050487,68.457739,0.000000
0.000000,2958.179537,6215.148191,6883.232759,64.547288,0.000000
0.000000,4157.504323,7006.643371,8147.262947,59.316545,0.000000
0.000000,5990.518686,7702.437055,9757.758488,52.126248,0.000000
0.000000,8711.878306,7859.569903,11733.271610,42.055738,0.000000
0.000000,12207.351701,6522.096829,13840.418441,28.114527,0.000000
0.000000,15064.493228,2740.926007,15311.813465,10.311942,0.000000
0.000000,15054.514898,-2332.149939,15234.084881,-8.805902,0.000000
0.000000,12430.079210,-5920.062377,13767.861407,-25.467016,0.000000
0.000000,9348.298960,-7310.071420,11867.090528,-38.024273,0.000000
0.000000,6915.846915,-7412.008612,10137.396619,-46.983313,0.000000
0.000000,5208.749164,-7006.810251,8730.776469,-53.373486,0.000000
0.000000,4034.872637,-6463.272812,7619.323634,-58.024415,0.000000
0.000000,3216.738325,-5922.254923,6739.473928,-61.490913,0.000000
