"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.015343,16.780471,29.612399,34.036428,60.461055,290.183788
0.396753,14.610529,52.329709,54.331078,74.400192,2.389338
0.203971,30.063801,76.323650,82.031285,68.500574,0.836866
0.255197,99.317942,-58.865648,115.452233,-30.655181,0.903243
0.752247,78.260690,51.165362,93.502031,33.175902,1.954217
0.123577,197.420728,174.048448,263.187777,41.399782,0.262309
0.437154,182.181976,109.743305,212.682546,31.064040,1.328169
0.165014,136.117454,40.503955,142.015956,16.571227,0.702941
0.118979,85.661340,-1.470270,85.673957,-0.983314,0.270309
0.177972,251.294322,239.977766,347.473976,43.680413,0.360111
0.367610,389.889673,147.082353,416.709942,20.668530,0.664819
0.093468,347.598431,-41.181401,350.029394,-6.756570,0.172386
0.364011,355.453040,69.171622,362.120942,11.012200,0.718343
0.166550,266.888520,-25.230889,268.078496,-5.400531,0.480144
0.152777,60.464121,109.425134,125.019078,61.076648,0.488405
0.168953,169.233411,32.746007,172.372412,10.951176,0.583290
0.527237,59.246885,83.809156,102.636095,54.742510,1.216633
0.125845,137.129078,32.306183,140.883191,13.256560,0.248956
0.509687,164.785414,58.270078,174.784538,19.474199,0.803102
0.150510,313.677866,-5.095797,313.719254,-0.930706,0.240799
0.107268,57.655583,-75.334722,94.865624,-52.572249,0.135118
0.124866,217.169063,-6.680308,217.271784,-1.761912,0.142993
0.442643,113.684135,-15.452990,114.729584,-7.740726,0.384233
0.116256,123.918204,51.017024,134.009171,22.376926,0.092270
0.392119,152.019434,86.443632,174.878272,29.624093,0.311953
0.122817,279.477553,160.398169,322.234814,29.852440,0.134112
0.107875,496.620728,-89.291935,504.584182,-10.192821,0.077353
0.162606,377.175409,-921.965080,996.132972,-67.750557,0.101861
0.424356,281.951463,-555.441280,622.905806,-63.086874,0.215024
0.119518,68.580582,-228.038098,238.127425,-73.261773,0.059665
0.345203,26.082306,-121.001367,123.780522,-77.835794,0.171867
0.114123,152.883007,30.120093,155.821801,11.145333,0.084231
0.099663,41.586892,16.493628,44.738231,21.633594,0.037784
0.114465,91.086302,286.430467,300.564680,72.359079,0.072042
0.287833,80.251802,88.026522,119.117674,47.645273,0.101513
0.115330,110.973602,-270.979281,292.822320,-67.729527,0.029882
0.289031,1099.370351,225.342455,1122.227424,11.583702,0.075559
0.137716,547.504865,-674.190816,868.501487,-50.920230,0.051826
0.107807,253.902354,-624.524974,674.164556,-67.875664,0.021129
0.119788,553.293733,612.333341,825.279392,47.899583,0.045816
0.254607,80.512167,-248.864635,261.564171,-72.072677,0.041392
0.100191,43.547183,-91.985240,101.772499,-64.666428,0.013212
0.239402,98.308553,-31.885693,103.350225,-17.970109,0.031474
0.104187,68.400747,-418.371273,423.925919,-80.714695,0.028129
0.100440,78.812012,60.560953,99.392968,37.539500,0.018104
0.105843,178.206842,232.917997,293.272010,52.580198,0.035123
0.226764,972.159494,80.193633,975.461481,4.715664,0.054137
0.103207,443.448995,224.026058,496.824603,26.802455,0.025794
0.214455,661.616136,-5.438015,661.638484,-0.470920,0.064542
0.111873,324.911574,203.782990,383.529709,32.095741,0.058295
