"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.017071,16.780471,29.612399,34.036428,60.461055,336.083806
0.398466,14.610529,52.329709,54.331078,74.400192,2.420133
0.203971,30.063801,76.323650,82.031285,68.500574,0.836866
0.257306,99.317942,-58.865648,115.452233,-30.655181,0.929114
0.752247,78.260690,51.165362,93.502031,33.175902,1.954217
0.123577,197.420728,174.048448,263.187777,41.399782,0.262309
0.421997,182.181976,109.743305,212.682546,31.064040,1.276145
0.140260,136.117454,40.503955,142.015956,16.571227,0.520390
0.118979,85.661340,-1.470270,85.673957,-0.983314,0.270309
0.167150,251.294322,239.977766,347.473976,43.680413,0.335235
0.345940,389.889673,147.082353,416.709942,20.668530,0.619193
0.088438,97.965921,-160.714395,188.219123,-58.634964,0.190903
0.338551,355.453040,69.171622,362.120942,11.012200,0.657372
0.159067,266.888520,-25.230889,268.078496,-5.400531,0.454069
0.157228,102.935228,143.732117,176.789657,54.391267,0.468459
0.159468,169.233411,32.746007,172.372412,10.951176,0.528103
0.523143,59.246885,83.809156,102.636095,54.742510,1.173892
0.127763,137.129078,32.306183,140.883191,13.256560,0.264891
0.506438,164.785414,58.270078,174.784538,19.474199,0.781553
0.150510,313.677866,-5.095797,313.719254,-0.930706,0.240799
0.107268,57.655583,-75.334722,94.865624,-52.572249,0.135118
0.124277,217.169063,-6.680308,217.271784,-1.761912,0.139574
0.442440,113.684135,-15.452990,114.729584,-7.740726,0.381983
0.116256,123.918204,51.017024,134.009171,22.376926,0.092270
0.390108,152.019434,86.443632,174.878272,29.624093,0.298283
0.118814,279.477553,160.398169,322.234814,29.852440,0.120206
0.108846,496.620728,-89.291935,504.584182,-10.192821,0.079873
0.160596,377.175409,-921.965080,996.132972,-67.750557,0.098305
0.425356,281.951463,-555.441280,622.905806,-63.086874,0.217473
0.119727,68.580582,-228.038098,238.127425,-73.261773,0.060863
0.344058,26.082355,-121.001490,123.780652,-77.835784,0.159705
0.113592,152.883007,30.120093,155.821801,11.145333,0.079979
0.099841,88.330215,17.921872,90.130019,11.469405,0.040237
0.110099,62.802080,44.188522,76.790147,35.130816,0.052442
0.289027,185.576977,130.007945,226.585260,35.013577,0.109806
0.115330,110.973602,-270.979281,292.822320,-67.729527,0.029882
0.278546,1099.370351,225.342455,1122.227424,11.583702,0.064661
0.143907,820.104348,-517.825264,969.904194,-32.268883,0.058969
0.107807,253.902354,-624.524974,674.164556,-67.875664,0.021129
0.113508,553.293733,612.333341,825.279392,47.899583,0.036718
0.268482,1012.743179,109.559998,1018.652119,6.174327,0.058046
0.102199,575.310140,259.990642,631.329463,24.318871,0.018028
0.246722,1139.982871,233.665166,1163.683958,11.583615,0.040406
0.110540,217.912266,-412.578413,466.590509,-62.158251,0.045277
0.100976,98.767634,60.182350,115.658812,31.355318,0.024361
0.110420,178.206842,232.917997,293.272010,52.580198,0.055127
0.242744,972.159494,80.193633,975.461481,4.715664,0.073948
0.106206,502.755189,215.260697,546.900309,23.178772,0.032933
0.226394,661.616136,-5.438015,661.638484,-0.470920,0.086526
0.121560,324.911574,203.782990,383.529709,32.095741,0.090781
