"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.015713,16.426163,29.392538,33.671057,60.801146,336.057801
0.391210,14.007620,51.289691,53.168090,74.724585,2.590121
0.201425,28.995369,75.129651,80.530714,68.896516,0.893588
0.261833,100.886801,-57.886257,116.314080,-29.846097,1.007297
0.753686,77.774761,51.208798,93.119571,33.361881,2.050489
0.124498,199.921254,171.527525,263.420196,40.628783,0.267594
0.424225,180.205912,96.670276,204.497708,28.211041,1.333302
0.140119,130.952866,39.345947,136.736084,16.723360,0.566294
0.117894,84.442594,-0.675855,84.445299,-0.458569,0.300809
0.170635,241.513465,225.116545,330.160889,42.987511,0.355151
0.349741,370.350552,139.449590,395.734405,20.633064,0.649119
0.088808,99.886519,-157.074093,186.143997,-57.546913,0.206753
0.340529,342.510836,57.330842,347.275825,9.502308,0.682875
0.159722,252.391366,-31.928557,254.402898,-7.209857,0.469364
0.161595,112.330402,133.206871,174.247496,49.859807,0.535892
0.155269,65.583596,142.594786,156.953754,65.300888,0.606873
0.498013,57.017618,78.033822,96.645156,53.845212,1.514286
0.124271,129.122003,36.959144,134.307371,15.972937,0.342575
0.488898,154.869057,63.531630,167.393826,22.304814,1.002657
0.154427,189.687714,-60.344279,199.054919,-17.647134,0.334451
0.109457,60.042339,-75.425005,96.405466,-51.478334,0.179185
0.124443,215.389128,3.649407,215.420042,0.970688,0.179096
0.442325,113.842342,-12.897745,114.570637,-6.463752,0.495714
0.114944,121.328803,52.588884,132.235658,23.433889,0.117788
0.383124,147.271308,87.176505,171.139070,30.623196,0.377541
0.116469,260.651759,163.478653,307.676144,32.095601,0.149925
0.109930,501.280227,-45.053776,503.300813,-5.135798,0.106074
0.187122,525.507950,-1020.328426,1147.705843,-62.749810,0.151702
0.459866,334.929355,-582.249727,671.708580,-60.091059,0.319021
0.123639,73.551311,-233.875092,245.168012,-72.542175,0.085024
0.349643,27.061805,-122.637440,125.587750,-77.556237,0.221836
0.114537,61.302495,-44.331757,75.652499,-35.873099,0.107716
0.099683,87.886956,18.683678,89.850970,12.001702,0.055803
0.109807,62.211410,44.318330,76.383073,35.465413,0.070966
0.286901,78.910570,87.716737,117.987729,48.025238,0.153950
0.118458,117.516072,-275.902613,299.887111,-66.929237,0.045672
0.276026,70.724769,91.554170,115.689926,52.314238,0.103338
0.156823,614.809723,-674.228419,912.455454,-47.639202,0.085085
0.114048,285.591242,-646.754885,707.003705,-66.174912,0.034321
0.115240,428.411096,-293.664029,519.398334,-34.429566,0.053534
0.268403,979.059078,177.087831,994.945616,10.252556,0.080237
0.102099,569.706324,-28.578615,570.422679,-2.871765,0.024879
0.246741,1122.835590,-121.349380,1129.373913,-6.168246,0.049854
0.115710,231.571607,-417.824666,477.705831,-61.003397,0.053307
0.102001,102.655035,-210.358352,234.069846,-63.987589,0.024827
0.110313,173.753960,230.398764,288.572398,52.978429,0.058489
0.243599,947.237686,128.218998,955.876219,7.708758,0.071772
0.105278,488.081012,222.455738,536.385710,24.502372,0.030806
0.228179,654.252165,16.528932,654.460924,1.447204,0.084830
0.123105,317.505508,204.562849,377.697904,32.792925,0.096509
