"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
0.000000,2.502295,162.518643,162.537906,89.117888,0.000000
0.000000,3.264811,215.601154,215.625872,89.132446,0.000000
0.000000,5.440757,348.239964,348.282464,89.104907,0.000000
0.000000,17.615504,540.943074,541.229817,88.134855,0.000000
0.000000,189.408302,968.589652,986.935367,78.935402,0.000000
0.000000,974.486354,214.992704,997.920597,12.441383,0.000000
0.000000,387.176900,262.074039,467.534762,34.093462,0.000000
0.000000,321.149859,447.640407,550.925735,54.343276,0.000000
0.000000,358.481576,592.737415,692.709668,58.834877,0.000000
0.000000,460.874340,707.966075,844.760984,56.936531,0.000000
0.000000,631.260768,762.549849,989.935568,50.381061,0.000000
0.000000,830.446761,677.808429,1071.945003,39.221232,0.000000
0.000000,891.498031,436.523315,992.633539,26.088748,0.000000
0.000000,723.058291,252.245121,765.794289,19.231766,0.000000
0.000000,502.317862,253.120476,562.488409,26.743763,0.000000
0.000000,346.411578,357.502299,497.804052,45.902666,0.000000
0.000000,254.148965,492.365112,554.089433,62.698127,0.000000
0.000000,202.719798,631.764077,663.491647,72.209657,0.000000
0.000000,176.367904,770.179005,790.114762,77.101883,0.000000
0.000000,166.624805,908.505830,923.659390,79.607152,0.000000
0.000000,169.905323,1049.636534,1063.298958,80.805250,0.000000
0.000000,186.721010,1197.439420,1211.910021,81.137039,0.000000
0.000000,224.554527,1355.910168,1374.378812,80.596502,0.000000
0.000000,309.432684,1522.918268,1554.036240,78.514760,0.000000
0.000000,501.140581,1582.356938,1659.817870,72.426738,0.000000
0.000000,380.982302,1504.083867,1551.584930,75.786018,0.000000
0.000000,285.696400,1740.422206,1763.715365,80.677837,0.000000
0.000000,305.125315,1984.393131,2007.714511,81.258518,0.000000
0.000000,350.971010,2216.944909,2244.554606,81.003998,0.000000
0.000000,417.729942,2473.054426,2508.086223,80.412521,0.000000
0.000000,507.331571,2752.335010,2798.702080,79.556032,0.000000
0.000000,624.218435,3064.583764,3127.510560,78.487042,0.000000
0.000000,777.900782,3419.485090,3506.851566,77.183863,0.000000
0.000000,983.247205,3827.987344,3952.247737,75.594564,0.000000
0.000000,1263.496638,4302.697703,4484.376353,73.635008,0.000000
0.000000,1655.476493,4857.231138,5131.597875,71.179494,0.000000
0.000000,2218.987116,5502.722152,5933.283652,68.038115,0.000000
0.000000,3052.595918,6236.426781,6943.440130,63.919252,0.000000
0.000000,4316.732333,7008.536824,8231.267608,58.370050,0.000000
0.000000,6248.661156,7632.505894,9864.122489,50.693134,0.000000
0.000000,9071.409847,7589.784659,11827.734685,39.918242,0.000000
0.000000,12493.640731,5863.746264,13801.252804,25.142472,0.000000
0.000000,14831.158773,1775.853741,14937.099017,6.827976,0.000000
0.000000,14178.908546,-3001.843448,14493.188457,-11.953688,0.000000
0.000000,11417.068201,-5987.115317,12891.663823,-27.672535,0.000000
0.000000,8553.164251,-6992.449970,11047.668319,-39.266955,0.000000
0.000000,6375.492263,-6950.058329,9431.342024,-47.468929,0.000000
0.000000,4860.820424,-6518.545564,8131.359755,-53.288439,0.000000
0.000000,3818.988704,-5992.074230,7105.605414,-57.489007,0.000000
0.000000,3091.441076,-5480.200008,6292.026705,-60.572177,0.000000
