"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.015255,16.666758,29.543243,33.920260,60.570574,290.180632
0.393495,14.395788,51.974783,53.931594,74.518525,2.434265
0.199317,28.952194,75.153617,80.537542,68.931310,0.867989
0.257375,104.282566,-56.323323,118.520759,-28.373613,0.988802
0.711720,72.399401,53.601834,90.082350,36.514876,2.202214
0.105138,132.196607,93.905935,162.155073,35.388104,0.266428
0.518765,221.871786,192.083017,293.467161,40.884010,1.238894
0.209802,128.318395,156.898339,202.688676,50.722183,0.690932
0.129366,116.209630,-4.163883,116.284204,-2.052075,0.204426
0.281527,320.865663,330.579128,460.692233,45.854254,0.525328
0.591317,555.341682,148.873138,574.950081,15.006717,0.963353
0.129769,425.285708,311.969961,527.440224,36.262052,0.160736
0.601825,522.379460,150.934073,543.747547,16.115893,0.962545
0.270089,365.542881,115.623027,383.393118,17.552421,0.694108
0.273132,312.236975,140.920717,342.564704,24.290902,0.624098
0.471233,210.540562,219.597842,304.221203,46.206280,2.077377
0.506453,63.797092,53.789349,83.446767,40.135299,3.270787
0.123379,118.542419,37.710283,124.396023,17.646719,0.461831
0.502822,153.115515,61.640572,165.057327,21.928513,1.138965
0.164561,303.717599,9.608593,303.869552,1.812039,0.336691
0.108547,58.330753,-74.987621,95.003263,-52.121662,0.160851
0.126577,255.315147,8.745973,255.464903,1.961934,0.157448
0.442421,113.486428,-15.513691,114.541887,-7.784134,0.385787
0.116489,124.289611,50.927917,134.318875,22.281464,0.089258
0.394887,154.016811,87.635442,177.203693,29.639842,0.274482
0.126224,296.132648,159.121241,336.175720,28.250515,0.112329
0.114184,560.205387,-94.986388,568.201100,-9.623339,0.074435
0.243999,1592.118600,-89.285662,1594.620195,-3.209773,0.150955
0.452173,484.455649,-473.495136,677.417833,-44.344472,0.264299
0.132648,362.718851,-189.675039,409.318440,-27.606228,0.094586
0.363524,111.453597,-116.213829,161.020366,-46.197806,0.305999
0.145150,165.463440,106.661328,196.862361,32.806708,0.255457
0.104646,205.377417,85.714376,222.546260,22.653244,0.048345
0.159772,98.438417,298.374146,314.193019,71.741448,0.215309
0.387205,411.062523,730.640299,838.336236,60.637639,0.171971
0.143570,1509.709517,464.626801,1579.588835,17.106223,0.036322
0.431475,1288.254175,270.458623,1316.338363,11.856595,0.174827
0.211736,787.027831,290.514518,838.934736,20.260548,0.168868
0.135821,1043.419919,226.505840,1067.721884,12.247754,0.060922
0.251982,733.933257,620.171707,960.869904,40.197724,0.232506
0.331946,1047.884137,-99.764056,1052.622454,-5.438466,0.178587
0.120526,656.414998,166.546073,677.213589,14.236708,0.071532
0.294912,1090.979648,-158.134054,1102.380593,-8.247404,0.177616
0.124858,182.410003,-356.695781,400.631114,-62.915335,0.157812
0.107312,119.167509,50.184947,129.303612,22.837392,0.129838
0.169314,240.639849,225.187923,329.571142,43.100144,0.352229
0.288212,519.953716,-184.151839,551.601094,-19.502602,0.422242
0.112383,358.119152,8.140161,358.211654,1.302127,0.234536
0.228001,339.125921,-0.291715,339.126047,-0.049286,0.427859
0.263464,297.019218,-354.011351,462.108702,-50.002999,0.574678
