"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
0.000000,2.503171,162.456570,162.475854,89.117242,0.000000
0.000000,3.267770,215.461171,215.485949,89.131096,0.000000
0.000000,5.434230,347.534220,347.576704,89.104166,0.000000
0.000000,17.123444,537.555054,537.827712,88.175500,0.000000
0.000000,171.061268,949.011827,964.305660,79.782042,0.000000
0.000000,1040.571418,273.847968,1076.002595,14.744252,0.000000
0.000000,404.921143,251.521205,476.680237,31.846936,0.000000
0.000000,327.335934,439.054411,547.647322,53.293720,0.000000
0.000000,360.082640,585.065070,686.993919,58.389472,0.000000
0.000000,457.905417,700.967332,837.276879,56.845508,0.000000
0.000000,621.987962,759.007240,981.305771,50.666216,0.000000
0.000000,817.356502,685.614518,1066.835938,39.990578,0.000000
0.000000,889.529554,456.905380,1000.012677,27.187224,0.000000
0.000000,736.898454,267.546950,783.964733,19.954525,0.000000
0.000000,518.984735,257.001288,579.132815,26.344617,0.000000
0.000000,359.583548,355.200977,505.438485,44.648706,0.000000
0.000000,263.633875,487.953074,554.617907,61.618299,0.000000
0.000000,209.531910,627.027112,661.110142,71.522061,0.000000
0.000000,181.365322,765.827211,787.009972,76.676518,0.000000
0.000000,170.386840,904.859601,920.761952,79.335963,0.000000
0.000000,172.819109,1046.919611,1061.087704,80.626493,0.000000
0.000000,189.060473,1195.919760,1210.771628,81.016574,0.000000
0.000000,226.450772,1356.019153,1374.797401,80.519278,0.000000
0.000000,310.001382,1526.107315,1557.274668,78.517618,0.000000
0.000000,504.823064,1605.477824,1682.975154,72.544877,0.000000
0.000000,425.166030,1496.398808,1555.627058,74.138765,0.000000
0.000000,303.338477,1715.089026,1741.707381,79.970130,0.000000
0.000000,308.375945,1959.973729,1984.084862,81.058567,0.000000
0.000000,352.272413,2203.127696,2231.113510,80.915505,0.000000
0.000000,418.310666,2459.181047,2494.505008,80.346296,0.000000
0.000000,506.296765,2738.957560,2785.359030,79.527083,0.000000
0.000000,621.481744,3051.770111,3114.408510,78.489326,0.000000
0.000000,773.260855,3407.335705,3493.976095,77.213861,0.000000
0.000000,976.358202,3816.787365,3939.687948,75.651080,0.000000
0.000000,1253.867697,4293.058979,4472.419881,73.718574,0.000000
0.000000,1642.524857,4850.326637,5120.894101,71.291735,0.000000
0.000000,2202.226484,5500.710494,5925.168135,68.181152,0.000000
0.000000,3032.268567,6243.169587,6940.592132,64.094443,0.000000
0.000000,4295.726287,7030.497486,8239.002320,58.574522,0.000000
0.000000,6237.483146,7678.369177,9892.600731,50.911498,0.000000
0.000000,9097.150662,7661.548897,11893.589940,40.103820,0.000000
0.000000,12594.764893,5925.058654,13918.851345,25.194086,0.000000
0.000000,14984.879272,1739.932899,15085.555121,6.623102,0.000000
0.000000,14270.165338,-3143.310829,14612.255875,-12.422256,0.000000
0.000000,11406.403150,-6136.688534,12952.412091,-28.280421,0.000000
0.000000,8487.642988,-7097.138992,11063.881116,-39.901462,0.000000
0.000000,6295.287557,-7010.905855,9422.496821,-48.078450,0.000000
0.000000,4783.037874,-6549.024268,8109.696059,-53.857716,0.000000
0.000000,3748.734887,-6003.104566,7077.448529,-58.016622,0.000000
0.000000,3029.355785,-5478.743457,6260.481318,-61.060524,0.000000
