"HD in %","Network Resistance in Ohm","Network Reactance in Ohm","Network Impedance, Magnitude in Ohm","Network Impedance, Angle in deg","Current, Magnitude/Terminal i in A"
100.016389,16.607277,29.505613,33.858276,60.626952,336.070737
0.394962,14.317821,51.828091,53.769425,74.556867,2.502266
0.202740,29.544913,75.747832,81.305817,68.692077,0.864311
0.259486,100.074669,-58.401404,115.869165,-30.266908,0.966670
0.752956,78.023564,51.187898,93.316009,33.267154,2.001250
0.124030,198.635447,172.776275,263.263522,41.017266,0.264973
0.422999,180.994210,103.377904,208.436790,29.733578,1.304865
0.140235,133.617354,40.055730,139.492146,16.687647,0.542866
0.118485,85.097039,-1.071534,85.103785,-0.721425,0.284967
0.168867,246.365522,232.867793,339.003510,43.386676,0.345012
0.347913,380.215190,143.662926,406.451260,20.698889,0.634147
0.088666,98.979977,-159.008746,187.298737,-58.098507,0.198774
0.339620,348.852820,63.615781,354.605778,10.334732,0.670456
0.159549,259.538980,-28.074175,261.052948,-6.173646,0.462510
0.159001,106.980066,138.478157,174.988384,52.312440,0.501243
0.157707,160.992310,31.463699,164.038070,11.058275,0.569877
0.511837,58.103451,81.316280,99.941725,54.452808,1.326466
0.126361,133.725322,34.588970,138.126242,14.502109,0.299704
0.499005,160.479565,60.830132,171.621665,20.759323,0.880961
0.152080,187.112926,-66.750135,198.662597,-19.633206,0.289676
0.108242,58.703065,-75.395027,95.553441,-52.095440,0.154496
0.124405,216.525039,-2.024689,216.534505,-0.535748,0.157357
0.442445,113.776657,-14.307349,114.672699,-7.167290,0.433095
0.115673,122.755398,51.752145,133.218513,22.859682,0.103871
0.386978,149.857752,86.832174,173.196918,30.089317,0.334587
0.117796,270.917844,162.115306,315.717993,30.896001,0.133870
0.109457,499.764087,-69.602976,504.587670,-7.928678,0.091707
0.171760,436.448864,-965.981451,1060.003668,-65.685639,0.120550
0.440423,304.474964,-567.727390,644.219988,-61.795124,0.261423
0.121469,70.769116,-230.649390,241.262117,-72.942651,0.071598
0.346566,26.519421,-121.737314,124.592348,-77.710606,0.187580
0.113975,60.975034,-44.481227,75.475389,-36.110714,0.093600
0.099771,88.130795,18.269319,90.004472,11.711413,0.047305
0.109966,62.533207,44.248775,76.605196,35.283395,0.060869
0.287916,79.637984,87.887769,118.602143,47.819246,0.130733
0.116739,113.893666,-273.217877,296.006377,-67.370686,0.036948
0.277141,71.325636,91.804676,116.255945,52.155361,0.084807
0.149500,577.377117,-675.209319,888.409792,-49.465972,0.071427
0.110598,267.813248,-634.670613,688.861904,-67.121615,0.026860
0.112930,418.604129,-299.242580,514.563445,-35.559390,0.045131
0.268636,998.416265,141.466087,1008.388661,8.064584,0.067333
0.101885,570.552509,-41.179105,572.036611,-4.128112,0.020464
0.245413,1120.197494,-168.724758,1132.832940,-8.565535,0.042418
0.112890,224.059580,-415.043854,471.660997,-61.637805,0.047982
0.101141,100.973715,-209.572004,232.628708,-64.274806,0.023594
0.110373,176.134250,231.768290,291.101038,52.766678,0.056145
0.243256,961.322084,102.893681,966.812939,6.109310,0.072188
0.105789,495.995187,218.730778,542.083369,23.797180,0.031680
0.227277,658.458234,4.820774,658.475881,0.419472,0.085348
0.122286,321.475277,204.194620,380.843533,32.422891,0.093284
